no.,vertice_idx1,vertice_idx2,vertice_idx3
0,992,960,946
1,340,4,946
2,164,4,340
3,4,164,62
4,1001,960,992
5,640,340,946
6,1104,1147,773
7,874,1104,773
8,1104,874,1014
9,164,93,62
10,122,93,164
11,176,122,164
12,140,208,249
13,220,208,198
14,135,155,140
15,1000,1036,1044
16,1036,1001,992
17,982,981,952
18,981,982,1000
19,982,1036,1000
20,522,548,487
21,857,891,870
22,1072,1104,1014
23,1104,1137,1147
24,683,674,656
25,241,213,164
26,285,164,340
27,285,241,164
28,93,108,104
29,122,108,93
30,108,125,104
31,125,108,122
32,359,369,318
33,167,193,166
34,959,982,952
35,1036,991,1001
36,982,991,1036
37,959,991,982
38,1001,991,960
39,991,959,960
40,1081,1069,1044
41,1069,1081,1048
42,1069,1055,1044
43,980,999,951
44,981,980,952
45,980,981,1000
46,844,860,856
47,860,844,823
48,822,788,823
49,822,844,827
50,844,822,823
51,705,665,676
52,665,705,687
53,691,621,628
54,602,621,627
55,818,823,744
56,785,746,803
57,808,785,803
58,904,903,864
59,632,625,647
60,904,925,952
61,907,925,904
62,925,959,952
63,960,931,946
64,872,907,904
65,844,843,827
66,843,844,856
67,304,361,280
68,1125,1149,1144
69,1115,1137,1104
70,1073,1037,1050
71,683,715,674
72,1147,715,773
73,213,197,164
74,224,197,213
75,364,360,340
76,427,364,340
77,325,285,340
78,360,325,340
79,364,390,360
80,390,427,426
81,390,364,427
82,299,319,356
83,217,238,234
84,294,295,354
85,275,295,294
86,238,295,234
87,295,275,234
88,1,16,0
89,1,5,16
90,174,186,141
91,39,4,62
92,78,103,85
93,393,383,419
94,300,271,301
95,300,320,296
96,270,300,296
97,300,270,271
98,125,143,104
99,270,223,239
100,209,199,237
101,243,209,237
102,209,243,220
103,209,220,198
104,147,155,135
105,307,327,286
106,341,361,322
107,343,342,315
108,504,484,505
109,312,359,318
110,312,299,356
111,359,312,356
112,310,328,309
113,297,289,266
114,193,257,266
115,193,203,166
116,202,187,211
117,303,323,292
118,328,303,309
119,1081,1039,1048
120,1039,1018,1048
121,1039,1081,1089
122,1054,1069,1048
123,1054,1055,1069
124,1055,1040,1044
125,1018,1019,1048
126,457,522,487
127,457,492,522
128,465,457,487
129,449,427,479
130,492,449,479
131,522,549,548
132,570,545,577
133,545,549,522
134,549,545,570
135,492,545,522
136,545,492,479
137,533,545,479
138,802,807,833
139,807,808,833
140,808,807,785
141,693,678,640
142,746,693,640
143,640,579,340
144,597,614,628
145,705,711,687
146,665,634,676
147,671,665,687
148,711,706,687
149,597,596,577
150,596,570,577
151,596,597,628
152,861,860,823
153,853,861,823
154,861,853,870
155,845,853,823
156,818,845,823
157,845,857,870
158,853,845,870
159,800,801,819
160,785,764,746
161,764,693,746
162,857,909,891
163,909,921,891
164,921,938,891
165,624,646,658
166,624,595,610
167,632,624,610
168,624,632,646
169,681,669,658
170,931,885,946
171,930,925,907
172,925,930,959
173,885,930,907
174,930,885,931
175,959,930,960
176,930,931,960
177,871,904,864
178,871,872,904
179,1145,1149,1142
180,1130,1145,1142
181,898,897,869
182,1130,1134,1145
183,1120,1134,1118
184,1099,1127,1103
185,974,970,994
186,970,974,933
187,832,879,848
188,817,805,779
189,843,817,827
190,805,817,842
191,817,843,842
192,779,782,759
193,805,782,779
194,782,805,792
195,881,898,869
196,842,881,869
197,305,302,322
198,302,305,281
199,361,305,322
200,304,305,361
201,277,304,280
202,305,277,281
203,277,305,304
204,277,280,249
205,1022,1010,1025
206,1022,1033,994
207,1149,1148,1142
208,1148,1141,1142
209,1072,1085,1104
210,1102,1098,1113
211,1116,1115,1105
212,838,874,773
213,927,948,961
214,1049,1072,1014
215,1049,1037,1073
216,1049,1085,1072
217,1085,1049,1073
218,724,736,765
219,754,724,765
220,840,883,836
221,840,859,883
222,940,967,939
223,715,747,773
224,529,509,535
225,715,572,674
226,1033,1009,994
227,974,943,933
228,180,176,164
229,197,180,164
230,271,240,241
231,240,213,241
232,240,224,213
233,325,314,285
234,279,299,264
235,279,319,299
236,267,279,264
237,299,259,264
238,510,530,489
239,455,510,489
240,409,438,425
241,29,34,43
242,34,48,43
243,48,34,29
244,19,13,20
245,13,12,20
246,13,19,16
247,5,13,16
248,12,13,5
249,26,19,20
250,19,26,16
251,153,174,141
252,168,153,142
253,153,168,174
254,168,191,207
255,174,168,207
256,120,107,141
257,107,120,95
258,139,120,141
259,89,93,104
260,93,89,62
261,103,89,104
262,78,89,103
263,89,74,62
264,74,89,78
265,421,390,426
266,321,300,301
267,314,321,301
268,320,339,313
269,284,320,313
270,320,284,296
271,284,270,296
272,270,284,268
273,248,270,239
274,270,248,271
275,224,248,239
276,248,240,271
277,240,248,224
278,168,175,191
279,175,168,142
280,124,103,104
281,124,143,142
282,143,124,104
283,267,236,268
284,236,270,268
285,236,223,270
286,272,302,281
287,272,243,237
288,243,272,281
289,302,272,315
290,126,147,135
291,147,126,133
292,126,135,140
293,147,169,155
294,155,169,198
295,169,209,198
296,209,169,199
297,148,147,133
298,136,148,133
299,361,384,428
300,341,384,361
301,326,302,315
302,342,326,315
303,341,326,342
