no.,dudx,dudy,dvdx,dvdy,eps_I,eps_II,eps_tot
2114,-0.1343331319520949,-0.07036497387966878,-0.05117452645794085,-0.03838089484345558,-0.17271402679555048,0.15485051484728216,0.2319672757101796
2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,0.0,0.0,-0.02859752949120231,0.007149382372800495,0.007149382372800495,0.029477658680985782,0.03033226054261711
2117,0.0,0.0,-0.007441193898221038,0.01984318372858951,0.01984318372858951,0.02119252951201157,0.029032313852051832
2118,-0.008193674180063573,-0.04506520799034967,-0.0177529607234711,-0.03687153381028607,-0.045065207990349646,0.06905463021064408,0.08245856489620876
2119,0.06869623932125764,-0.11097084813433927,-0.005284326101635289,-0.047558934914716744,0.021137304406540894,0.1644096441005623,0.16576283271846054
2120,-0.02700877785280212,0.013504388926401045,-0.03376097231600281,-0.013504388926401156,-0.040513166779203275,0.024345383358973644,0.04726536124240384
2121,0.0,0.024307900067521926,0.0,0.0,0.0,0.024307900067521926,0.024307900067521926
2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,0.0,1.3877787807814457e-17,-0.00934919233366227,-0.009349192333662215,-0.009349192333662215,0.0132217545954997,0.01619327613163642
2124,-0.021703482203144553,0.03472557152503136,-0.026044178643773508,0.017362785762515598,-0.004340696440628955,0.0400192438099912,0.040253962795148604
2125,0.0,0.0,-0.020256583389601568,-0.010128291694800673,-0.010128291694800673,0.022647548725521056,0.02480914661833048
2126,0.0,0.0,-0.030384875084402352,-0.015192437542201176,-0.015192437542201176,0.03397132308828166,0.03721371992749586
2127,-0.048615800135043866,0.018230925050641417,0.012153950033760907,0.0030384875084402685,-0.0455773126266036,0.059928341090426746,0.0752907530319208
2128,-0.010128291694800812,-0.02025658338960161,-0.005064145847400364,0.020256583389601568,0.010128291694800756,0.03955224346340297,0.040828449096717755
2129,0.030384875084402435,0.03798109385550305,-0.030384875084402352,-0.007596218771100505,0.02278865631330193,0.03873326774336172,0.044939836299710094
2130,0.0,-1.3877787807814457e-17,-0.03472557152503142,-0.01302208932188681,-0.01302208932188681,0.037086926646020056,0.039306678037637204
2131,0.0,1.3877787807814457e-17,-0.024307900067521926,0.0182309250506415,0.0182309250506415,0.03038487508440243,0.035434548989606844
2132,0.015192437542201224,-0.06076975016880484,0.0,0.0,0.015192437542201224,0.06264002469709476,0.06445605365306138
2133,-0.008681392881257827,-0.060769750168804815,-0.01736278576251571,0.0,-0.008681392881257827,0.07861335607527417,0.07909125321915567
