CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1416    216     -22     -63     85.5685861    143.8150949   0.000   0.159   13.879  0.260   2      -4.400  -12.600  1394    153     85.5093941    145.2016565   -73600.0000000  474600.0000000  -86200.0000000  479000.0000000  
1       1448    216     -22     -62     85.6268764    143.9336610   0.000   0.220   22.282  0.476   3      -4.400  -12.400  1426    154     85.5677739    145.3133812   -73600.0000000  468200.0000000  -86000.0000000  472600.0000000  
2       1536    216     -22     -62     85.7870845    144.2766459   0.000   0.265   27.829  0.440   3      -4.400  -12.400  1514    154     85.7272994    145.7032654   -73600.0000000  450600.0000000  -86000.0000000  455000.0000000  
3       1488    224     -22     -62     85.7020200    143.8920527   0.000   0.218   21.881  0.407   3      -4.400  -12.400  1466    162     85.6429688    145.2961643   -72000.0000000  460200.0000000  -84400.0000000  464600.0000000  
4       1568    224     -22     -62     85.8476923    144.2069503   0.000   0.231   23.346  0.523   3      -4.400  -12.400  1546    162     85.7880134    145.6551239   -72000.0000000  444200.0000000  -84400.0000000  448600.0000000  
5       1608    240     -22     -62     85.9251848    143.9631832   0.000   0.169   19.270  0.279   1      -4.400  -12.400  1586    178     85.8659244    145.4421090   -68800.0000000  436200.0000000  -81200.0000000  440600.0000000  
6       1440    248     -22     -62     85.6210484    143.1403465   0.000   0.188   18.922  0.337   2      -4.400  -12.400  1418    186     85.5634100    144.5289270   -67200.0000000  469800.0000000  -79600.0000000  474200.0000000  
7       1520    248     -22     -62     85.7670111    143.4233084   0.000   0.269   27.083  0.442   3      -4.400  -12.400  1498    186     85.7088003    144.8552523   -67200.0000000  453800.0000000  -79600.0000000  458200.0000000  
8       1408    256     -22     -63     85.5646754    142.8435416   0.000   0.183   17.848  0.300   2      -4.400  -12.600  1386    193     85.5073098    144.2417912   -65600.0000000  476200.0000000  -78200.0000000  480600.0000000  
9       1480    280     -22     -62     85.7021403    142.5003508   0.000   0.154   15.129  0.341   2      -4.400  -12.400  1458    218     85.6456622    143.9233937   -60800.0000000  461800.0000000  -73200.0000000  466200.0000000  
10      1536    280     -22     -62     85.8044893    142.6845765   0.000   0.264   29.374  0.481   3      -4.400  -12.400  1514    218     85.7476328    144.1393828   -60800.0000000  450600.0000000  -73200.0000000  455000.0000000  
11      1584    280     -22     -62     85.8921861    142.8497961   0.000   0.249   26.237  0.418   3      -4.400  -12.400  1562    218     85.8349911    144.3329395   -60800.0000000  441000.0000000  -73200.0000000  445400.0000000  
