CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1440    48      1       -1      86.6509043    41.9988300    0.000   0.138   14.586  0.245   1      0.200   -0.200  1441    47      86.6526493    41.9656259    362400.0000000  -19000.0000000  362200.0000000  -19200.0000000  
1       1424    80      0       -1      86.5933438    42.5468545    0.000   0.207   20.045  0.438   3      0.000   -0.200  1424    79      86.5951868    42.5455250    368800.0000000  -15800.0000000  368600.0000000  -15800.0000000  
2       1496    88      1       -1      86.5703700    40.3387864    0.000   0.213   21.612  0.397   2      0.200   -0.200  1497    87      86.5720581    40.3055313    370400.0000000  -30200.0000000  370200.0000000  -30400.0000000  
3       1560    88      1       -1      86.5587626    38.3781337    0.000   0.152   18.606  0.206   1      0.200   -0.200  1561    87      86.5603816    38.3440480    370400.0000000  -43000.0000000  370200.0000000  -43200.0000000  
4       1416    112     1       -1      86.5349573    42.8325908    0.000   0.224   21.484  0.518   3      0.200   -0.200  1417    111     86.5367303    42.8009225    375200.0000000  -14200.0000000  375000.0000000  -14400.0000000  
5       1464    120     1       -1      86.5157521    41.3858004    0.000   0.213   22.322  0.489   3      0.200   -0.200  1465    119     86.5174762    41.3535802    376800.0000000  -23800.0000000  376600.0000000  -24000.0000000  
6       1512    120     1       -1      86.5090514    39.9344734    0.000   0.212   21.270  0.492   3      0.200   -0.200  1513    119     86.5107254    39.9016082    376800.0000000  -33400.0000000  376600.0000000  -33600.0000000  
7       1384    128     1       -1      86.5071794    43.8191232    0.000   0.188   18.502  0.377   2      0.200   -0.200  1385    127     86.5089851    43.7882129    378400.0000000  -7800.0000000  378200.0000000  -8000.0000000  
8       1560    128     1       -1      86.4854595    38.5169263    0.000   0.272   27.900  0.502   3      0.200   -0.200  1561    127     86.4870835    38.4836164    378400.0000000  -43000.0000000  378200.0000000  -43200.0000000  
9       1432    144     1       -1      86.4747504    42.3892649    0.000   0.257   25.767  0.455   3      0.200   -0.200  1433    143     86.4765085    42.3579160    381600.0000000  -17400.0000000  381400.0000000  -17600.0000000  
10      1632    152     1       0       86.4242218    36.4809331    0.000   0.126   12.923  0.278   1      0.200   0.000   1633    152     86.4239481    36.4516877    383200.0000000  -57400.0000000  383200.0000000  -57600.0000000  
11      1328    160     1       -1      86.4487555    45.5062385    0.000   0.207   20.751  0.334   2      0.200   -0.200  1329    159     86.4506159    45.4767090    384800.0000000  3400.0000000  384600.0000000  3200.0000000  
12      1360    160     1       -1      86.4487862    44.5533164    0.000   0.256   26.221  0.472   3      0.200   -0.200  1361    159     86.4506159    44.5232910    384800.0000000  -3000.0000000  384600.0000000  -3200.0000000  
13      1512    160     1       -1      86.4355505    40.0392547    0.000   0.229   22.917  0.449   3      0.200   -0.200  1513    159     86.4372281    40.0071173    384800.0000000  -33400.0000000  384600.0000000  -33600.0000000  
14      1584    168     1       -1      86.4069738    37.9479951    0.000   0.278   28.907  0.454   3      0.200   -0.200  1585    167     86.4085773    37.9151579    386400.0000000  -47800.0000000  386200.0000000  -48000.0000000  
15      1632    184     1       0       86.3658384    36.6188727    0.000   0.244   25.983  0.445   3      0.200   0.000   1633    184     86.3655691    36.5900871    389600.0000000  -57400.0000000  389600.0000000  -57600.0000000  
16      1328    192     1       -1      86.3897330    45.4979569    0.000   0.326   34.398  0.544   3      0.200   -0.200  1329    191     86.3915929    45.4689064    391200.0000000  3400.0000000  391000.0000000  3200.0000000  
17      1488    192     1       -1      86.3802404    40.8186371    0.000   0.294   30.583  0.464   3      0.200   -0.200  1489    191     86.3819450    40.7873556    391200.0000000  -28600.0000000  391000.0000000  -28800.0000000  
18      1520    192     1       -1      86.3754584    39.8874561    0.000   0.320   33.372  0.578   3      0.200   -0.200  1521    191     86.3771307    39.8557819    391200.0000000  -35000.0000000  391000.0000000  -35200.0000000  
19      1368    200     1       -1      86.3748649    44.3290516    0.000   0.325   34.865  0.574   3      0.200   -0.200  1369    199     86.3766872    44.2995261    392800.0000000  -4600.0000000  392600.0000000  -4800.0000000  
20      1448    200     1       -1      86.3701350    41.9979309    0.000   0.293   31.898  0.595   3      0.200   -0.200  1449    199     86.3718798    41.9672974    392800.0000000  -20600.0000000  392600.0000000  -20800.0000000  
21      1296    208     1       -1      86.3592348    46.4233852    0.000   0.322   33.779  0.479   3      0.200   -0.200  1297    207     86.3611240    46.3950553    394400.0000000  9800.0000000  394200.0000000  9600.0000000  
22      1600    208     1       -1      86.3300739    37.6319489    0.000   0.305   31.494  0.453   3      0.200   -0.200  1601    207     86.3316660    37.5996628    394400.0000000  -51000.0000000  394200.0000000  -51200.0000000  
