CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       816     32      3       -2      85.8620389    -75.6482254   0.000   0.278   27.524  0.509   3      0.600   -0.400  819     30      85.8553998    -75.6531066   -228600.0000000  -385800.0000000  -229000.0000000  -386400.0000000  
1       880     48      3       -3      85.7746864    -74.4872553   0.000   0.214   21.755  0.375   2      0.600   -0.600  883     45      85.7671481    -74.5156003   -225400.0000000  -398600.0000000  -226000.0000000  -399200.0000000  
2       784     56      3       -2      85.9353561    -75.5354516   0.000   0.211   21.581  0.406   3      0.600   -0.400  787     54      85.9287174    -75.5406048   -223800.0000000  -379400.0000000  -224200.0000000  -380000.0000000  
3       848     72      3       -2      85.8478198    -74.3563663   0.000   0.261   26.990  0.500   3      0.600   -0.400  851     70      85.8411904    -74.3632935   -220600.0000000  -392200.0000000  -221000.0000000  -392800.0000000  
4       896     88      3       -3      85.7845745    -73.4162781   0.000   0.263   26.157  0.453   3      0.600   -0.600  899     85      85.7770765    -73.4465980   -217400.0000000  -401800.0000000  -218000.0000000  -402400.0000000  
5       928     88      3       -3      85.7325885    -73.0389644   0.000   0.298   30.841  0.512   3      0.600   -0.600  931     85      85.7251056    -73.0695770   -217400.0000000  -408200.0000000  -218000.0000000  -408800.0000000  
6       1008    88      3       -3      85.6018556    -72.1348722   0.000   0.208   23.231  0.361   2      0.600   -0.600  1011    85      85.5944102    -72.1661089   -217400.0000000  -424200.0000000  -218000.0000000  -424800.0000000  
7       832     104     3       -2      85.9022952    -73.8390567   0.000   0.244   25.540  0.430   3      0.600   -0.400  835     102     85.8956703    -73.8469119   -214200.0000000  -389000.0000000  -214600.0000000  -389600.0000000  
8       944     120     3       -3      85.7337751    -72.1525091   0.000   0.240   24.718  0.505   3      0.600   -0.600  947     117     85.7263283    -72.1846801   -211000.0000000  -411400.0000000  -211600.0000000  -412000.0000000  
9       1008    120     3       -3      85.6284479    -71.4460682   0.000   0.327   33.700  0.554   3      0.600   -0.600  1011    117     85.6210317    -71.4786648   -211000.0000000  -424200.0000000  -211600.0000000  -424800.0000000  
10      976     128     3       -3      85.6878218    -71.6198797   0.000   0.324   35.267  0.619   3      0.600   -0.600  979     125     85.6803978    -71.6526259   -209400.0000000  -417800.0000000  -210000.0000000  -418400.0000000  
11      1104    128     3       -3      85.4756157    -70.2794832   0.000   0.173   17.981  0.291   1      0.600   -0.600  1107    125     85.4682524    -70.3128838   -209400.0000000  -443400.0000000  -210000.0000000  -444000.0000000  
12      784     136     3       -2      86.0082850    -73.7098250   0.000   0.246   25.100  0.393   2      0.600   -0.400  787     134     86.0016611    -73.7181028   -207800.0000000  -379400.0000000  -208200.0000000  -380000.0000000  
13      840     144     3       -2      85.9243192    -72.8298325   0.000   0.191   19.136  0.360   2      0.600   -0.400  843     142     85.9177053    -72.8393680   -206200.0000000  -390600.0000000  -206600.0000000  -391200.0000000  
14      960     160     3       -3      85.7404481    -71.0876899   0.000   0.330   35.066  0.528   3      0.600   -0.600  963     157     85.7330470    -71.1217658   -203000.0000000  -414600.0000000  -203600.0000000  -415200.0000000  
15      744     168     3       -2      86.1012969    -73.4697585   0.000   0.119   13.454  0.257   1      0.600   -0.400  747     166     86.0946750    -73.4786411   -201400.0000000  -371400.0000000  -201800.0000000  -372000.0000000  
16      928     168     4       -3      85.7999073    -71.2610678   0.000   0.225   21.720  0.381   2      0.800   -0.600  932     165     85.7908452    -71.2841918   -201400.0000000  -408200.0000000  -202000.0000000  -409000.0000000  
17      1008    168     4       -3      85.6671355    -70.3972479   0.000   0.251   23.276  0.466   3      0.800   -0.600  1012    165     85.6581007    -70.4214660   -201400.0000000  -424200.0000000  -202000.0000000  -425000.0000000  
18      1152    168     4       -3      85.4258979    -68.9695298   0.000   0.194   19.293  0.390   2      0.800   -0.600  1156    165     85.4169129    -68.9952816   -201400.0000000  -453000.0000000  -202000.0000000  -453800.0000000  
19      896     176     3       -3      85.8593292    -71.4394278   0.000   0.180   18.046  0.369   2      0.600   -0.600  899     173     85.8519122    -71.4738522   -199800.0000000  -401800.0000000  -200400.0000000  -402400.0000000  
20      1088    176     3       -3      85.5395656    -69.4125663   0.000   0.256   26.514  0.463   3      0.600   -0.600  1091    173     85.5322426    -69.4478719   -199800.0000000  -440200.0000000  -200400.0000000  -440800.0000000  
21      1208    184     4       -3      85.3430427    -68.1210833   0.000   0.134   13.332  0.316   2      0.800   -0.600  1212    181     85.3340896    -68.1480100   -198200.0000000  -464200.0000000  -198800.0000000  -465000.0000000  
22      968     192     3       -3      85.7527294    -70.2846007   0.000   0.223   23.354  0.410   3      0.600   -0.600  971     189     85.7453645    -70.3201700   -196600.0000000  -416200.0000000  -197200.0000000  -416800.0000000  
23      784     200     4       -2      86.0636187    -72.2017782   0.000   0.229   23.986  0.461   3      0.800   -0.400  788     198     86.0553718    -72.2004460   -195000.0000000  -379400.0000000  -195400.0000000  -380200.0000000  
24      816     200     4       -2      86.0110416    -71.8140071   0.000   0.217   22.156  0.417   3      0.800   -0.400  820     198     86.0027946    -71.8134930   -195000.0000000  -385800.0000000  -195400.0000000  -386600.0000000  
25      928     200     4       -3      85.8256789    -70.5341330   0.000   0.237   24.460  0.440   3      0.800   -0.600  932     197     85.8166389    -70.5589738   -195000.0000000  -408200.0000000  -195600.0000000  -409000.0000000  
26      856     208     4       -3      85.9515981    -71.1562197   0.000   0.161   16.178  0.320   2      0.800   -0.600  860     205     85.9425382    -71.1804433   -193400.0000000  -393800.0000000  -194000.0000000  -394600.0000000  
27      896     208     4       -3      85.8852625    -70.7030934   0.000   0.217   22.771  0.441   3      0.800   -0.600  900     205     85.8762168    -70.7279226   -193400.0000000  -401800.0000000  -194000.0000000  -402600.0000000  
28      1248    208     4       -4      85.2920891    -67.2726430   0.000   0.164   15.806  0.340   2      0.800   -0.800  1252    204     85.2824699    -67.3216227   -193400.0000000  -472200.0000000  -194200.0000000  -473000.0000000  
29      1280    208     4       -4      85.2374538    -67.0034011   0.000   0.135   13.373  0.241   1      0.800   -0.800  1284    204     85.2278541    -67.0523623   -193400.0000000  -478600.0000000  -194200.0000000  -479400.0000000  
30      1064    216     4       -3      85.6100631    -68.7741856   0.000   0.253   25.996  0.474   3      0.800   -0.600  1068    213     85.6010841    -68.8014159   -191800.0000000  -435400.0000000  -192400.0000000  -436200.0000000  
31      1096    216     4       -3      85.5560097    -68.4672601   0.000   0.285   30.093  0.550   3      0.800   -0.600  1100    213     85.5470423    -68.4947787   -191800.0000000  -441800.0000000  -192400.0000000  -442600.0000000  
32      720     224     4       -2      86.1888007    -72.4212596   0.000   0.270   27.808  0.415   3      0.800   -0.400  724     222     86.1805537    -72.4194095   -190200.0000000  -366600.0000000  -190600.0000000  -367400.0000000  
33      960     224     4       -3      85.7910049    -69.6435474   0.000   0.257   27.176  0.460   3      0.800   -0.600  964     221     85.7819942    -69.6700911   -190200.0000000  -414600.0000000  -190800.0000000  -415400.0000000  
34      1008    224     4       -3      85.7104035    -69.1501956   0.000   0.282   30.442  0.448   3      0.800   -0.600  1012    221     85.7014104    -69.1772753   -190200.0000000  -424200.0000000  -190800.0000000  -425000.0000000  
35      1136    224     4       -3      85.4940357    -67.9212954   0.000   0.234   24.570  0.309   2      0.800   -0.600  1140    221     85.4850894    -67.9495201   -190200.0000000  -449800.0000000  -190800.0000000  -450600.0000000  
36      760     232     4       -2      86.1298268    -71.7239002   0.000   0.248   25.797  0.454   3      0.800   -0.400  764     230     86.1215792    -71.7235622   -188600.0000000  -374600.0000000  -189000.0000000  -375400.0000000  
37      792     232     4       -2      86.0770261    -71.3360139   0.000   0.214   22.029  0.381   2      0.800   -0.400  796     230     86.0687787    -71.3364948   -188600.0000000  -381000.0000000  -189000.0000000  -381800.0000000  
38      824     232     4       -2      86.0240520    -70.9584546   0.000   0.201   20.878  0.438   3      0.800   -0.400  828     230     86.0158053    -70.9597112   -188600.0000000  -387400.0000000  -189000.0000000  -388200.0000000  
39      928     232     4       -3      85.8507712    -69.7982789   0.000   0.253   26.036  0.495   3      0.800   -0.600  932     229     85.8417550    -69.8248688   -188600.0000000  -408200.0000000  -189200.0000000  -409000.0000000  
40      1176    232     4       -3      85.4316666    -67.3902059   0.000   0.192   20.249  0.430   3      0.800   -0.600  1180    229     85.4227416    -67.4190836   -188600.0000000  -457800.0000000  -189200.0000000  -458600.0000000  
41      856     240     4       -3      85.9772618    -70.4011887   0.000   0.228   22.419  0.465   3      0.800   -0.600  860     237     85.9682252    -70.4272625   -187000.0000000  -393800.0000000  -187600.0000000  -394600.0000000  
42      1248    240     4       -4      85.3141270    -66.6044888   0.000   0.158   15.784  0.318   2      0.800   -0.800  1252    236     85.3045552    -66.6550658   -187000.0000000  -472200.0000000  -187800.0000000  -473000.0000000  
43      1328    240     4       -4      85.1767236    -65.9588254   0.000   0.206   21.525  0.328   2      0.800   -0.800  1332    236     85.1672000    -66.0092401   -187000.0000000  -488200.0000000  -187800.0000000  -489000.0000000  
44      1072    248     4       -3      85.6199386    -67.9893902   0.000   0.322   35.308  0.590   3      0.800   -0.600  1076    245     85.6109889    -68.0182864   -185400.0000000  -437000.0000000  -186000.0000000  -437800.0000000  
