CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1728    48      0       0       77.4767560    -115.7401341  0.000   0.405   44.312  0.667   3      0.000   0.000   1728    48      77.4767560    -115.7401341  -1285600.0000000  -449200.0000000  -1285600.0000000  -449200.0000000  
1       1768    64      0       0       77.4799945    -115.3778817  0.000   0.335   36.584  0.650   3      0.000   0.000   1768    64      77.4799945    -115.3778817  -1282400.0000000  -457200.0000000  -1282400.0000000  -457200.0000000  
2       1800    64      0       0       77.4602597    -115.1245868  0.000   0.154   15.247  0.223   1      0.000   0.000   1800    64      77.4602597    -115.1245868  -1282400.0000000  -463600.0000000  -1282400.0000000  -463600.0000000  
3       1568    80      -6      0       77.6255609    -116.9367117  0.000   0.372   42.021  0.705   3      -1.200  0.000   1562    80      77.6289530    -116.9853061  -1279200.0000000  -417200.0000000  -1279200.0000000  -416000.0000000  
4       1704    80      0       0       77.5463260    -115.8425364  0.000   0.380   42.204  0.639   3      0.000   0.000   1704    80      77.5463260    -115.8425364  -1279200.0000000  -444400.0000000  -1279200.0000000  -444400.0000000  
5       1528    88      -6      1       77.6619187    -117.2403591  0.000   0.204   20.628  0.458   3      -1.200  0.200   1522    89      77.6669949    -117.2865815  -1277600.0000000  -409200.0000000  -1277400.0000000  -408000.0000000  
6       1600    88      -6      -1      77.6211850    -116.6565865  0.000   0.162   17.217  0.456   3      -1.200  -0.200  1594    87      77.6228946    -116.7077585  -1277600.0000000  -423600.0000000  -1277800.0000000  -422400.0000000  
7       1632    96      0       0       77.6165157    -116.3766674  0.000   0.361   38.626  0.555   3      0.000   0.000   1632    96      77.6165157    -116.3766674  -1276000.0000000  -430000.0000000  -1276000.0000000  -430000.0000000  
8       1424    104     -9      1       77.7464488    -118.0503056  0.000   0.272   28.283  0.556   3      -1.800  0.200   1415    105     77.7529773    -118.1218848  -1274400.0000000  -388400.0000000  -1274200.0000000  -386600.0000000  
9       1664    104     0       0       77.6115533    -116.0969676  0.000   0.358   39.534  0.593   3      0.000   0.000   1664    104     77.6115533    -116.0969676  -1274400.0000000  -436400.0000000  -1274400.0000000  -436400.0000000  
10      1376    112     -9      1       77.7857159    -118.4263861  0.000   0.230   24.257  0.480   3      -1.800  0.200   1367    113     77.7921449    -118.4983979  -1272800.0000000  -378800.0000000  -1272600.0000000  -377000.0000000  
11      1344    120     -9      1       77.8162775    -118.6719725  0.000   0.209   22.328  0.453   3      -1.800  0.200   1335    121     77.8226414    -118.7442961  -1271200.0000000  -372400.0000000  -1271000.0000000  -370600.0000000  
12      1480    120     -7      1       77.7441200    -117.5495300  0.000   0.114   10.907  0.188   1      -1.400  0.200   1473    121     77.7496897    -117.6044028  -1271200.0000000  -399600.0000000  -1271000.0000000  -398200.0000000  
13      1760    120     0       0       77.5811643    -115.2822438  0.000   0.266   27.341  0.473   3      0.000   0.000   1760    120     77.5811643    -115.2822438  -1271200.0000000  -455600.0000000  -1271200.0000000  -455600.0000000  
14      1272    136     -9      1       77.8807122    -119.2338022  0.000   0.260   25.293  0.411   3      -1.800  0.200   1263    137     77.8869268    -119.3068067  -1268000.0000000  -358000.0000000  -1267800.0000000  -356200.0000000  
15      1416    136     -8      1       77.8066061    -118.0358137  0.000   0.164   18.452  0.467   3      -1.600  0.200   1408    137     77.8126083    -118.0994659  -1268000.0000000  -386800.0000000  -1267800.0000000  -385200.0000000  
16      1560    136     -5      0       77.7272841    -116.8529127  0.000   0.214   21.349  0.457   3      -1.000  0.000   1555    136     77.7301246    -116.8937248  -1268000.0000000  -415600.0000000  -1268000.0000000  -414600.0000000  
17      1632    136     -5      -1      77.6856993    -116.2673431  0.000   0.257   26.091  0.429   3      -1.000  -0.200  1627    135     77.6868986    -116.3106215  -1268000.0000000  -430000.0000000  -1268200.0000000  -429000.0000000  
18      1200    144     -11     1       77.9298819    -119.8199419  0.000   0.314   33.847  0.592   3      -2.200  0.200   1189    145     77.9368914    -119.9104180  -1266400.0000000  -343600.0000000  -1266200.0000000  -341400.0000000  
19      1232    144     -11     1       77.9144434    -119.5505865  0.000   0.243   24.229  0.467   3      -2.200  0.200   1221    145     77.9215416    -119.6407880  -1266400.0000000  -350000.0000000  -1266200.0000000  -347800.0000000  
20      1512    144     -7      1       77.7682102    -117.2244712  0.000   0.328   36.749  0.571   3      -1.400  0.200   1505    145     77.7738461    -117.2793030  -1266400.0000000  -406000.0000000  -1266200.0000000  -404600.0000000  
21      1160    152     -11     1       77.9629329    -120.1396582  0.000   0.214   21.536  0.441   3      -2.200  0.200   1149    153     77.9698370    -120.2305704  -1264800.0000000  -335600.0000000  -1264600.0000000  -333400.0000000  
22      1312    152     -9      1       77.8887309    -118.8609411  0.000   0.306   33.549  0.635   3      -1.800  0.200   1303    153     77.8950452    -118.9338003  -1264800.0000000  -366000.0000000  -1264600.0000000  -364200.0000000  
23      1344    152     -9      1       77.8723532    -118.5937837  0.000   0.261   26.444  0.494   3      -1.800  0.200   1335    153     77.8787386    -118.6664030  -1264800.0000000  -372400.0000000  -1264600.0000000  -370600.0000000  
24      1728    152     0       0       77.6558187    -115.4472529  0.000   0.261   27.857  0.556   3      0.000   0.000   1728    152     77.6558187    -115.4472529  -1264800.0000000  -449200.0000000  -1264800.0000000  -449200.0000000  
25      1760    152     0       0       77.6361425    -115.1902164  0.000   0.286   29.141  0.534   3      0.000   0.000   1760    152     77.6361425    -115.1902164  -1264800.0000000  -455600.0000000  -1264800.0000000  -455600.0000000  
26      1128    160     -11     1       77.9919342    -120.3931597  0.000   0.239   25.129  0.410   3      -2.200  0.200   1117    161     77.9987547    -120.4844388  -1263200.0000000  -329200.0000000  -1263000.0000000  -327000.0000000  
27      1384    160     -9      1       77.8655064    -118.2408526  0.000   0.235   23.616  0.414   3      -1.800  0.200   1375    161     77.8719856    -118.3132423  -1263200.0000000  -380400.0000000  -1263000.0000000  -378600.0000000  
28      1448    160     -9      1       77.8312830    -117.7100472  0.000   0.241   23.643  0.440   3      -1.800  0.200   1439    161     77.8379026    -117.7819443  -1263200.0000000  -393200.0000000  -1263000.0000000  -391400.0000000  
29      1096    168     -11     1       78.0207025    -120.6478924  0.000   0.231   23.455  0.583   3      -2.200  0.200   1085    169     78.0274388    -120.7395373  -1261600.0000000  -322800.0000000  -1261400.0000000  -320600.0000000  
30      1264    168     -9      1       77.9409346    -119.2250982  0.000   0.160   16.022  0.248   1      -1.800  0.200   1255    169     77.9471522    -119.2984656  -1261600.0000000  -356400.0000000  -1261400.0000000  -354600.0000000  
31      1544    168     -7      1       77.7919091    -116.8981307  0.000   0.259   26.126  0.489   3      -1.400  0.200   1537    169     77.7976113    -116.9529171  -1261600.0000000  -412400.0000000  -1261400.0000000  -411000.0000000  
32      1032    176     -11     2       78.0633397    -121.1779454  0.000   0.282   30.650  0.559   3      -2.200  0.400   1021    178     78.0716750    -121.2681194  -1260000.0000000  -310000.0000000  -1259600.0000000  -307800.0000000  
33      1064    176     -11     2       78.0492359    -120.9038551  0.000   0.284   30.292  0.578   3      -2.200  0.400   1053    178     78.0576602    -120.9937285  -1260000.0000000  -316400.0000000  -1259600.0000000  -314200.0000000  
34      1696    176     0       0       77.7165998    -115.6370677  0.000   0.447   48.408  0.729   3      0.000   0.000   1696    176     77.7165998    -115.6370677  -1260000.0000000  -442800.0000000  -1260000.0000000  -442800.0000000  
35      1000    184     -11     2       78.0913819    -121.4360936  0.000   0.295   30.235  0.561   3      -2.200  0.400   989     186     78.0996335    -121.5266624  -1258400.0000000  -303600.0000000  -1258000.0000000  -301400.0000000  
