CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       232     24      -58     -24     87.0176463    13.7990582    0.000   0.106   14.202  0.219   1      -11.600  -4.800  174     0       87.1101471    15.1597923    276400.0000000  -167400.0000000  271600.0000000  -155800.0000000  
1       584     32      -60     -16     86.6238422    4.4564632     0.000   0.138   16.689  0.224   1      -12.000  -3.200  524     16      86.7175779    5.5904479     278000.0000000  -237800.0000000  274800.0000000  -225800.0000000  
2       304     40      -59     -20     86.9220069    11.9674899    0.000   0.171   17.969  0.362   2      -11.800  -4.000  245     20      87.0114342    13.3322206    279600.0000000  -181800.0000000  275600.0000000  -170000.0000000  
3       344     40      -59     -20     86.8811642    10.8302843    0.000   0.197   23.090  0.340   2      -11.800  -4.000  285     20      86.9720372    12.1430555    279600.0000000  -189800.0000000  275600.0000000  -178000.0000000  
4       528     40      -60     -17     86.6786096    5.9771874     0.000   0.188   20.153  0.383   2      -12.000  -3.400  468     23      86.7719870    7.1537504     279600.0000000  -226600.0000000  276200.0000000  -214600.0000000  
5       624     40      -60     -16     86.5643493    3.6808762     0.000   0.236   25.550  0.420   3      -12.000  -3.200  564     24      86.6589885    4.7729354     279600.0000000  -245800.0000000  276400.0000000  -233800.0000000  
6       808     40      -60     -13     86.3313894    -0.3057377    0.000   0.156   18.008  0.244   1      -12.000  -2.600  748     27      86.4264080    0.6696061     279600.0000000  -282600.0000000  277000.0000000  -270600.0000000  
7       1064    40      -60     -11     85.9820112    -5.0495387    0.000   0.123   14.374  0.221   1      -12.000  -2.200  1004    29      86.0794665    -4.2378037    279600.0000000  -333800.0000000  277400.0000000  -321800.0000000  
8       744     48      -60     -14     86.4037102    1.1852608     0.000   0.224   22.635  0.408   3      -12.000  -2.800  684     34      86.4984177    2.2001359     281200.0000000  -269800.0000000  278400.0000000  -257800.0000000  
9       928     48      -60     -12     86.1609328    -2.4743246    0.000   0.192   21.220  0.359   2      -12.000  -2.400  868     36      86.2569877    -1.5783821    281200.0000000  -306600.0000000  278800.0000000  -294600.0000000  
10      392     56      -59     -19     86.8065007    9.8126448     0.000   0.208   20.587  0.378   2      -11.800  -3.800  333     37      86.8971117    11.0830571    282800.0000000  -199400.0000000  279000.0000000  -187600.0000000  
11      1200    56      -59     -10     85.7685531    -6.9255788    0.000   0.168   16.088  0.276   1      -11.800  -2.000  1141    46      85.8652301    -6.1964134    282800.0000000  -361000.0000000  280800.0000000  -349200.0000000  
12      1232    56      -58     -10     85.7219512    -7.4133246    0.000   0.122   9.287   0.262   1      -11.600  -2.000  1174    46      85.8176362    -6.7192362    282800.0000000  -367400.0000000  280800.0000000  -355800.0000000  
13      1376    56      -57     -8      85.5086476    -9.4814783    0.000   0.156   17.248  0.218   1      -11.400  -1.600  1319    48      85.6024738    -8.8418146    282800.0000000  -396200.0000000  281200.0000000  -384800.0000000  
14      1464    56      -57     -6      85.3756475    -10.6504418   0.000   0.133   14.084  0.233   1      -11.400  -1.200  1407    50      85.4683620    -10.0156254   282800.0000000  -413800.0000000  281600.0000000  -402400.0000000  
15      184     64      -58     -24     86.9982324    15.9761946    0.000   0.283   31.944  0.461   3      -11.600  -4.800  126     40      87.0879809    17.3953890    284400.0000000  -157800.0000000  279600.0000000  -146200.0000000  
16      848     64      -60     -13     86.2477557    -0.6177740    0.000   0.364   40.944  0.665   3      -12.000  -2.600  788     51      86.3431201    0.3271672     284400.0000000  -290600.0000000  281800.0000000  -278600.0000000  
17      880     64      -60     -13     86.2053509    -1.2415099    0.000   0.325   34.194  0.537   3      -12.000  -2.600  820     51      86.3013860    -0.3234731    284400.0000000  -297000.0000000  281800.0000000  -285000.0000000  
18      1008    64      -60     -12     86.0314912    -3.6010151    0.000   0.235   24.607  0.440   3      -12.000  -2.400  948     52      86.1287140    -2.7630591    284400.0000000  -322600.0000000  282000.0000000  -310600.0000000  
19      1128    64      -60     -11     85.8629095    -5.6296695    0.000   0.174   16.707  0.318   2      -12.000  -2.200  1068    53      85.9609399    -4.8558806    284400.0000000  -346600.0000000  282200.0000000  -334600.0000000  
20      1160    64      -59     -11     85.8171269    -6.1427978    0.000   0.198   18.989  0.324   2      -11.800  -2.200  1101    53      85.9142338    -5.4064995    284400.0000000  -353000.0000000  282200.0000000  -341200.0000000  
21      288     72      -59     -21     86.8880814    13.0162310    0.000   0.191   18.002  0.405   3      -11.800  -4.200  229     51      86.9777488    14.3783217    286000.0000000  -178600.0000000  281800.0000000  -166800.0000000  
22      320     72      -59     -20     86.8564112    12.1030644    0.000   0.302   31.308  0.493   3      -11.800  -4.000  261     52      86.9456806    13.4424030    286000.0000000  -185000.0000000  282000.0000000  -173200.0000000  
23      448     72      -59     -19     86.7221497    8.6334198     0.000   0.313   32.464  0.520   3      -11.800  -3.800  389     53      86.8142131    9.8366478     286000.0000000  -210600.0000000  282200.0000000  -198800.0000000  
24      480     72      -59     -18     86.6868047    7.8109091     0.000   0.245   25.053  0.461   3      -11.800  -3.600  421     54      86.7783596    8.9967613     286000.0000000  -217000.0000000  282400.0000000  -205200.0000000  
25      520     72      -60     -17     86.6416876    6.8074002     0.000   0.201   18.956  0.332   2      -12.000  -3.400  460     55      86.7340737    7.9941004     286000.0000000  -225000.0000000  282600.0000000  -213000.0000000  
26      552     72      -60     -17     86.6048711    6.0239931     0.000   0.193   18.493  0.420   3      -12.000  -3.400  492     55      86.6982048    7.1755814     286000.0000000  -231400.0000000  282600.0000000  -219400.0000000  
27      648     72      -60     -16     86.4907818    3.7743865     0.000   0.316   32.990  0.568   3      -12.000  -3.200  588     56      86.5853237    4.8454798     286000.0000000  -250600.0000000  282800.0000000  -238600.0000000  
28      704     72      -60     -15     86.4218634    2.5294942     0.000   0.320   34.377  0.569   3      -12.000  -3.000  644     57      86.5164318    3.5656224     286000.0000000  -261800.0000000  283000.0000000  -249800.0000000  
29      808     72      -60     -14     86.2896409    0.3426017     0.000   0.279   30.788  0.559   3      -12.000  -2.800  748     58      86.3852849    1.3033628     286000.0000000  -282600.0000000  283200.0000000  -270600.0000000  
30      1320    72      -58     -8      85.5747430    -8.3929252    0.000   0.209   20.593  0.415   3      -11.600  -1.600  1262    64      85.6690665    -7.7052991    286000.0000000  -385000.0000000  284400.0000000  -373400.0000000  
31      1424    72      -58     -7      85.4194075    -9.8245583    0.000   0.180   18.294  0.325   2      -11.600  -1.400  1366    65      85.5139480    -9.1719004    286000.0000000  -405800.0000000  284600.0000000  -394200.0000000  
32      248     80      -59     -23     86.9138480    14.3242186    0.000   0.247   25.138  0.505   3      -11.800  -4.600  189     57      87.0050157    15.7018774    287600.0000000  -170600.0000000  283000.0000000  -158800.0000000  
33      744     80      -60     -14     86.3608902    1.8290607     0.000   0.300   30.829  0.489   3      -12.000  -2.800  684     66      86.4548810    2.8487120     287600.0000000  -269800.0000000  284800.0000000  -257800.0000000  
34      928     80      -61     -12     86.1207987    -1.8314524    0.000   0.151   14.681  0.403   3      -12.200  -2.400  867     68      86.2175022    -0.9093804    287600.0000000  -306600.0000000  285200.0000000  -294400.0000000  
35      1056    80      -60     -11     85.9454178    -4.1158354    0.000   0.158   16.026  0.294   1      -12.000  -2.200  996     69      86.0419348    -3.2888091    287600.0000000  -332200.0000000  285400.0000000  -320200.0000000  
36      1792    80      -50     -5      84.8425863    -14.0397588   0.000   0.161   15.836  0.331   2      -10.000  -1.000  1742    75      84.9261815    -13.5931516   287600.0000000  -479400.0000000  286600.0000000  -469400.0000000  
37      392     88      -59     -20     86.7580740    10.4141934    0.000   0.284   29.308  0.436   3      -11.800  -4.000  333     68      86.8494885    11.6637206    289200.0000000  -199400.0000000  285200.0000000  -187600.0000000  
38      1464    88      -58     -7      85.3421097    -10.0507489   0.000   0.249   25.298  0.462   3      -11.600  -1.400  1406    81      85.4368552    -9.4138395    289200.0000000  -413800.0000000  287800.0000000  -402200.0000000  
39      1512    88      -57     -8      85.2693163    -10.6652814   0.000   0.210   20.166  0.386   2      -11.400  -1.600  1455    80      85.3641549    -10.0827150   289200.0000000  -423400.0000000  287600.0000000  -412000.0000000  
40      1608    88      -55     -7      85.1221833    -11.8389310   0.000   0.124   14.303  0.338   2      -11.000  -1.400  1553    81      85.2138932    -11.3038059   289200.0000000  -442600.0000000  287800.0000000  -431600.0000000  
41      856     96      -60     -13     86.1957971    -0.1375882    0.000   0.287   30.552  0.451   3      -12.000  -2.600  796     83      86.2906443    0.8063617     290800.0000000  -292200.0000000  288200.0000000  -280200.0000000  
42      1016    96      -61     -12     85.9812523    -3.1086194    0.000   0.243   25.782  0.478   3      -12.200  -2.400  955     84      86.0793302    -2.2509738    290800.0000000  -324200.0000000  288400.0000000  -312000.0000000  
43      1224    96      -59     -11     85.6881267    -6.5163563    0.000   0.149   15.864  0.369   2      -11.800  -2.200  1165    85      85.7855840    -5.8112141    290800.0000000  -365800.0000000  288600.0000000  -354000.0000000  
44      1360    96      -58     -9      85.4891540    -8.5004430    0.000   0.196   22.105  0.410   3      -11.600  -1.800  1302    87      85.5846914    -7.8475291    290800.0000000  -393000.0000000  289000.0000000  -381400.0000000  
45      1392    96      -58     -8      85.4415978    -8.9419315    0.000   0.294   31.943  0.494   3      -11.600  -1.600  1334    88      85.5364262    -8.2864407    290800.0000000  -399400.0000000  289200.0000000  -387800.0000000  
46      1728    96      -51     -5      84.9278212    -13.0675234   0.000   0.186   18.302  0.389   2      -10.200  -1.000  1677    91      85.0122812    -12.5857052   290800.0000000  -466600.0000000  289800.0000000  -456400.0000000  
47      192     104     -58     -24     86.9264534    16.4032711    0.000   0.339   35.992  0.629   3      -11.600  -4.800  134     80      87.0156645    17.8009965    292400.0000000  -159400.0000000  287600.0000000  -147800.0000000  
48      320     104     -59     -21     86.8066798    12.6786700    0.000   0.205   21.896  0.431   3      -11.800  -4.200  261     83      86.8968001    13.9953304    292400.0000000  -185000.0000000  288200.0000000  -173200.0000000  
49      480     104     -60     -18     86.6395875    8.4196315     0.000   0.251   26.957  0.472   3      -12.000  -3.600  420     86      86.7314854    9.6315799     292400.0000000  -217000.0000000  288800.0000000  -205000.0000000  
50      512     104     -60     -18     86.6040770    7.6193806     0.000   0.271   28.139  0.459   3      -12.000  -3.600  452     86      86.6969639    8.7960790     292400.0000000  -223400.0000000  288800.0000000  -211400.0000000  
51      648     104     -60     -16     86.4461738    4.4019329     0.000   0.304   32.521  0.569   3      -12.000  -3.200  588     88      86.5399976    5.4761899     292400.0000000  -250600.0000000  289200.0000000  -238600.0000000  
52      776     104     -60     -14     86.2882026    1.6319743     0.000   0.339   36.550  0.569   3      -12.000  -2.800  716     90      86.3824230    2.6260268     292400.0000000  -276200.0000000  289600.0000000  -264200.0000000  
53      808     104     -60     -14     86.2474291    0.9764248     0.000   0.266   27.749  0.499   3      -12.000  -2.800  748     90      86.3423833    1.9425253     292400.0000000  -282600.0000000  289600.0000000  -270600.0000000  
54      984     104     -61     -12     86.0150114    -2.3836007    0.000   0.206   21.379  0.478   3      -12.200  -2.400  923     92      86.1123186    -1.5003523    292400.0000000  -317800.0000000  290000.0000000  -305600.0000000  
55      1104    104     -61     -11     85.8494613    -4.4539701    0.000   0.164   15.472  0.277   1      -12.200  -2.200  1043    93      85.9477099    -3.6373351    292400.0000000  -341800.0000000  290200.0000000  -329600.0000000  
56      1136    104     -60     -12     85.8044488    -4.9782316    0.000   0.198   20.438  0.442   3      -12.000  -2.400  1076    92      85.9030447    -4.2195429    292400.0000000  -348200.0000000  290000.0000000  -336200.0000000  
57      1696    104     -52     -6      84.9698798    -12.5691058   0.000   0.199   20.045  0.408   3      -10.400  -1.200  1644    98      85.0565156    -12.0810270   292400.0000000  -460200.0000000  291200.0000000  -449800.0000000  
58      1760    104     -51     -5      84.8699454    -13.2763970   0.000   0.266   26.561  0.466   3      -10.200  -1.000  1709    99      84.9545585    -12.8036094   292400.0000000  -473000.0000000  291400.0000000  -462800.0000000  
59      1824    104     -51     -4      84.7692678    -13.9565264   0.000   0.197   21.283  0.399   2      -10.200  -0.800  1773    100     84.8534105    -13.4866943   292400.0000000  -485800.0000000  291600.0000000  -475600.0000000  
60      360     112     -59     -20     86.7542950    11.7165992    0.000   0.330   37.120  0.668   3      -11.800  -4.000  301     92      86.8440801    13.0017210    294000.0000000  -193000.0000000  290000.0000000  -181200.0000000  
61      552     112     -60     -17     86.5471963    6.7946069     0.000   0.383   40.626  0.612   3      -12.000  -3.400  492     95      86.6396133    7.9475722     294000.0000000  -231400.0000000  290600.0000000  -219400.0000000  
62      912     112     -61     -13     86.1014317    -0.9014662    0.000   0.206   21.382  0.445   3      -12.200  -2.600  851     99      86.1984161    0.0196690     294000.0000000  -303400.0000000  291400.0000000  -291200.0000000  
63      1056    112     -61     -12     85.9065515    -3.4908813    0.000   0.251   26.058  0.422   3      -12.200  -2.400  995     100     86.0050319    -2.6586529    294000.0000000  -332200.0000000  291600.0000000  -320000.0000000  
64      1176    112     -60     -12     85.7383289    -5.4644503    0.000   0.217   22.838  0.421   3      -12.000  -2.400  1116    100     85.8373938    -4.7293337    294000.0000000  -356200.0000000  291600.0000000  -344200.0000000  
65      1424    112     -58     -7      85.3765362    -9.0768648    0.000   0.186   18.949  0.387   2      -11.600  -1.400  1366    105     85.4703885    -8.4148749    294000.0000000  -405800.0000000  292600.0000000  -394200.0000000  
66      232     120     -58     -24     86.8648026    15.4768699    0.000   0.220   23.550  0.474   3      -11.600  -4.800  174     96      86.9552282    16.8192229    295600.0000000  -167400.0000000  290800.0000000  -155800.0000000  
