CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       368     48      0       0       70.6615741    161.2353926   0.000   0.339   36.418  0.511   3      0.000   0.000   368     48      70.6615741    161.2353926   -934600.0000000  1896400.0000000  -934600.0000000  1896400.0000000  
1       336     56      0       0       70.6163339    161.1201007   0.000   0.354   38.965  0.586   3      0.000   0.000   336     56      70.6163339    161.1201007   -933000.0000000  1902800.0000000  -933000.0000000  1902800.0000000  
2       416     56      0       0       70.7452546    161.3118441   0.000   0.360   37.452  0.554   3      0.000   0.000   416     56      70.7452546    161.3118441   -933000.0000000  1886800.0000000  -933000.0000000  1886800.0000000  
3       552     64      0       0       70.9704779    161.6044754   0.000   0.351   39.084  0.561   3      0.000   0.000   552     64      70.9704779    161.6044754   -931400.0000000  1859600.0000000  -931400.0000000  1859600.0000000  
4       584     72      0       0       71.0283560    161.6441446   0.000   0.329   35.350  0.552   3      0.000   0.000   584     72      71.0283560    161.6441446   -929800.0000000  1853200.0000000  -929800.0000000  1853200.0000000  
5       616     72      0       0       71.0797693    161.7236756   0.000   0.322   34.434  0.634   3      0.000   0.000   616     72      71.0797693    161.7236756   -929800.0000000  1846800.0000000  -929800.0000000  1846800.0000000  
6       464     80      0       0       70.8416831    161.3105463   0.000   0.298   30.853  0.430   3      0.000   0.000   464     80      70.8416831    161.3105463   -928200.0000000  1877200.0000000  -928200.0000000  1877200.0000000  
7       496     80      0       0       70.8932193    161.3883720   0.000   0.311   31.968  0.527   3      0.000   0.000   496     80      70.8932193    161.3883720   -928200.0000000  1870800.0000000  -928200.0000000  1870800.0000000  
8       704     80      0       0       71.2275246    161.9048294   0.000   0.284   26.886  0.395   2      0.000   0.000   704     80      71.2275246    161.9048294   -928200.0000000  1829200.0000000  -928200.0000000  1829200.0000000  
9       312     88      0       0       70.6028042    160.9077578   0.000   0.389   41.031  0.638   3      0.000   0.000   312     88      70.6028042    160.9077578   -926600.0000000  1907600.0000000  -926600.0000000  1907600.0000000  
10      664     88      0       0       71.1698136    161.7642967   0.000   0.325   31.848  0.515   3      0.000   0.000   664     88      71.1698136    161.7642967   -926600.0000000  1837200.0000000  -926600.0000000  1837200.0000000  
11      736     88      0       0       71.2853754    161.9459982   0.000   0.322   33.881  0.622   3      0.000   0.000   736     88      71.2853754    161.9459982   -926600.0000000  1822800.0000000  -926600.0000000  1822800.0000000  
12      384     96      0       0       70.7253609    161.0397066   0.000   0.372   39.538  0.540   3      0.000   0.000   384     96      70.7253609    161.0397066   -925000.0000000  1893200.0000000  -925000.0000000  1893200.0000000  
13      432     96      0       0       70.8028104    161.1547734   0.000   0.275   28.441  0.430   3      0.000   0.000   432     96      70.8028104    161.1547734   -925000.0000000  1883600.0000000  -925000.0000000  1883600.0000000  
