CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       896     536     55      113     75.5632486    -169.0620997  0.000   0.137   13.904  0.251   1      5.500   11.300  951     649     75.7894888    -169.1934061  -1302200.0000000  880400.0000000  -1279600.0000000  869400.0000000  
1       936     536     55      113     75.6038585    -168.8198380  0.000   0.146   13.429  0.232   1      5.500   11.300  991     649     75.8302545    -168.9476166  -1302200.0000000  872400.0000000  -1279600.0000000  861400.0000000  
2       744     544     56      111     75.4185788    -170.0032537  0.000   0.134   12.429  0.288   1      5.600   11.100  800     655     75.6422537    -170.1337490  -1300600.0000000  910800.0000000  -1278400.0000000  899600.0000000  
3       808     552     56      112     75.4969642    -169.6561440  0.000   0.086   8.591   0.267   1      5.600   11.200  864     664     75.7223651    -169.7860732  -1299000.0000000  898000.0000000  -1276600.0000000  886800.0000000  
4       704     568     56      111     75.4123580    -170.3389300  0.000   0.120   11.700  0.277   1      5.600   11.100  760     679     75.6358335    -170.4746462  -1295800.0000000  918800.0000000  -1273600.0000000  907600.0000000  
5       944     568     55      113     75.6602872    -168.9017831  0.000   0.145   13.219  0.317   2      5.500   11.300  999     681     75.8866642    -169.0314053  -1295800.0000000  870800.0000000  -1273200.0000000  859800.0000000  
6       672     576     56      111     75.3904691    -170.5602856  0.000   0.127   11.980  0.291   1      5.600   11.100  728     687     75.6138003    -170.6992656  -1294200.0000000  925200.0000000  -1272000.0000000  914000.0000000  
7       736     576     56      111     75.4578129    -170.1835113  0.000   0.131   12.150  0.232   1      5.600   11.100  792     687     75.6814018    -170.3172119  -1294200.0000000  912400.0000000  -1272000.0000000  901200.0000000  
8       632     584     57      111     75.3598600    -170.8276176  0.000   0.135   11.775  0.216   1      5.700   11.100  689     695     75.5840785    -170.9645726  -1292600.0000000  933200.0000000  -1270400.0000000  921800.0000000  
9       864     584     55      112     75.6026334    -169.4524252  0.000   0.110   10.423  0.236   1      5.500   11.200  919     696     75.8271661    -169.5861745  -1292600.0000000  886800.0000000  -1270200.0000000  875800.0000000  
10      896     584     55      112     75.6354724    -169.2590843  0.000   0.120   11.059  0.225   1      5.500   11.200  951     696     75.8601315    -169.3900460  -1292600.0000000  880400.0000000  -1270200.0000000  869400.0000000  
11      800     600     56      110     75.5603468    -169.9030517  0.000   0.125   11.554  0.254   1      5.600   11.000  856     710     75.7826562    -170.0290189  -1289400.0000000  899600.0000000  -1267400.0000000  888400.0000000  
12      728     608     57      110     75.4969071    -170.3647526  0.000   0.128   11.821  0.236   1      5.700   11.000  785     718     75.7199823    -170.4914080  -1287800.0000000  914000.0000000  -1265800.0000000  902600.0000000  
13      1032    608     53      121     75.8096511    -168.5254781  0.000   0.165   16.032  0.421   3      5.300   12.100  1085    729     76.0464034    -168.6963454  -1287800.0000000  853200.0000000  -1263600.0000000  842600.0000000  
14      768     616     57      110     75.5507688    -170.1608877  0.000   0.119   11.092  0.258   1      5.700   11.000  825     726     75.7739808    -170.2847977  -1286200.0000000  906000.0000000  -1264200.0000000  894600.0000000  
15      864     616     55      112     75.6505802    -169.5852095  0.000   0.136   13.360  0.253   1      5.500   11.200  919     728     75.8750575    -169.7215489  -1286200.0000000  886800.0000000  -1263800.0000000  875800.0000000  
16      1080    624     53      121     75.8820347    -168.2930051  0.000   0.174   17.269  0.391   2      5.300   12.100  1133    745     76.1189903    -168.4607678  -1284600.0000000  843600.0000000  -1260400.0000000  833000.0000000  
17      832     632     57      110     75.6413564    -169.8448958  0.000   0.152   16.048  0.358   2      5.700   11.000  889     742     75.8647780    -169.9645660  -1283000.0000000  893200.0000000  -1261000.0000000  881800.0000000  
18      976     632     53      121     75.7893600    -168.9694667  0.000   0.118   10.998  0.221   1      5.300   12.100  1029    753     76.0257704    -169.1476718  -1283000.0000000  864400.0000000  -1258800.0000000  853800.0000000  
19      736     640     57      110     75.5527531    -170.4521479  0.000   0.161   16.361  0.369   2      5.700   11.000  793     750     75.7758058    -170.5806901  -1281400.0000000  912400.0000000  -1259400.0000000  901000.0000000  
20      656     656     57      110     75.4914486    -170.9921758  0.000   0.181   14.963  0.389   2      5.700   11.000  713     766     75.7141600    -171.1286705  -1278200.0000000  928400.0000000  -1256200.0000000  917000.0000000  
21      768     664     57      109     75.6220353    -170.3632322  0.000   0.145   12.392  0.309   2      5.700   10.900  825     773     75.8436885    -170.4866775  -1276600.0000000  906000.0000000  -1254800.0000000  894600.0000000  
22      872     664     56      110     75.7306616    -169.7376076  0.000   0.140   12.998  0.247   1      5.600   11.000  928     774     75.9531398    -169.8624725  -1276600.0000000  885200.0000000  -1254600.0000000  874000.0000000  
23      904     664     55      112     75.7637478    -169.5431757  0.000   0.222   21.611  0.474   3      5.500   11.200  959     776     75.9883026    -169.6799474  -1276600.0000000  878800.0000000  -1254200.0000000  867800.0000000  
