CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1088    112     55      -45     79.9749301    -154.5334550  0.000   0.134   12.587  0.249   1      11.000  -9.000  1143    67      79.9301591    -153.8325997  -1026000.0000001  364000.0000000  -1035000.0000001  353000.0000000  
1       1056    136     55      -45     79.9965292    -154.9362418  0.000   0.183   18.018  0.365   2      11.000  -9.000  1111    91      79.9526141    -154.2320561  -1021200.0000001  370400.0000000  -1030200.0000001  359400.0000000  
2       1040    168     55      -46     80.0415520    -155.2112527  0.000   0.203   20.491  0.323   2      11.000  -9.200  1095    122     79.9964906    -154.4991340  -1014800.0000001  373600.0000000  -1024000.0000001  362600.0000000  
3       1136    168     55      -45     80.1009612    -154.2508039  0.000   0.196   19.706  0.354   2      11.000  -9.000  1191    123     80.0555709    -153.5423321  -1014800.0000001  354400.0000000  -1023800.0000001  343400.0000000  
4       1200    184     55      -44     80.1668108    -153.6589449  0.000   0.195   20.046  0.343   2      11.000  -8.800  1255    140     80.1218991    -152.9518365  -1011600.0000001  341600.0000000  -1020400.0000001  330600.0000000  
5       1088    192     54      -45     80.1130015    -154.8189618  0.000   0.151   14.774  0.298   1      10.800  -9.000  1142    147     80.0682194    -154.1170492  -1010000.0000001  364000.0000000  -1019000.0000001  353200.0000000  
6       1232    192     54      -44     80.1993424    -153.3600346  0.000   0.124   11.582  0.309   2      10.800  -8.800  1286    148     80.1532406    -152.6621941  -1010000.0000000  335200.0000000  -1018800.0000001  324400.0000000  
7       1016    200     54      -46     80.0812050    -155.5684976  0.000   0.249   24.762  0.420   3      10.800  -9.200  1070    154     80.0362842    -154.8618554  -1008400.0000001  378400.0000000  -1017600.0000001  367600.0000000  
8       1056    208     54      -45     80.1204898    -155.1984826  0.000   0.148   14.360  0.315   2      10.800  -9.000  1110    163     80.0765061    -154.4943039  -1006800.0000001  370400.0000000  -1015800.0000001  359600.0000000  
9       1120    208     54      -45     80.1603792    -154.5542621  0.000   0.137   12.873  0.270   1      10.800  -9.000  1174    163     80.1150341    -153.8502018  -1006800.0000001  357600.0000000  -1015800.0000001  346800.0000000  
10      1176    224     54      -44     80.2219939    -154.0424948  0.000   0.239   24.069  0.432   3      10.800  -8.800  1230    180     80.1773072    -153.3398183  -1003600.0000000  346400.0000000  -1012400.0000001  335600.0000000  
11      1016    232     54      -46     80.1361027    -155.6887785  0.000   0.270   26.579  0.427   3      10.800  -9.200  1070    186     80.0914297    -154.9776470  -1002000.0000001  378400.0000000  -1011200.0000001  367600.0000000  
12      1056    240     54      -46     80.1755232    -155.3171675  0.000   0.174   16.467  0.382   2      10.800  -9.200  1110    194     80.1300554    -154.6049160  -1000400.0000000  370400.0000000  -1009600.0000001  359600.0000000  
13      1112    240     54      -45     80.2106946    -154.7509994  0.000   0.218   21.561  0.392   2      10.800  -9.000  1166    195     80.1657558    -154.0423978  -1000400.0000000  359200.0000000  -1009400.0000001  348400.0000000  
14      1144    240     54      -45     80.2303637    -154.4256537  0.000   0.153   14.607  0.325   2      10.800  -9.000  1198    195     80.1847387    -153.7171583  -1000400.0000000  352800.0000000  -1009400.0000001  342000.0000000  
15      1288    240     54      -43     80.3149582    -152.9456067  0.000   0.290   30.015  0.532   3      10.800  -8.600  1342    197     80.2697330    -152.2446743  -1000400.0000000  324000.0000000  -1009000.0000000  313200.0000000  
