CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       2256    848     0       0       69.9665501    -78.3478341   0.000   0.542   60.599  0.795   3      0.000   0.000   2256    848     69.9665501    -78.3478341   -1204800.0000000  -1830800.0000000  -1204800.0000000  -1830800.0000000  
1       2288    856     0       0       69.9264707    -78.2211759   0.000   0.396   44.190  0.554   3      0.000   0.000   2288    856     69.9264707    -78.2211759   -1203200.0000000  -1837200.0000000  -1203200.0000000  -1837200.0000000  
2       2328    872     0       0       69.8821078    -78.0373992   0.000   0.203   21.692  0.245   1      0.000   0.000   2328    872     69.8821078    -78.0373992   -1200000.0000000  -1845200.0000000  -1200000.0000000  -1845200.0000000  
3       2264    888     0       0       69.9938709    -78.1498587   0.000   0.382   42.769  0.318   2      0.000   0.000   2264    888     69.9938709    -78.1498587   -1196800.0000000  -1832400.0000000  -1196800.0000000  -1832400.0000000  
4       2104    896     0       0       70.2414092    -78.5782940   0.000   0.360   40.778  0.623   3      0.000   0.000   2104    896     70.2414092    -78.5782940   -1195200.0000000  -1800400.0000000  -1195200.0000000  -1800400.0000000  
5       2296    896     0       0       69.9536384    -78.0234295   0.000   0.470   53.148  0.810   3      0.000   0.000   2296    896     69.9536384    -78.0234295   -1195200.0000000  -1838800.0000000  -1195200.0000000  -1838800.0000000  
6       2328    912     0       0       69.9210994    -77.8624776   0.000   0.200   20.011  0.433   3      0.000   0.000   2328    912     69.9210994    -77.8624776   -1192000.0000000  -1845200.0000000  -1192000.0000000  -1845200.0000000  
7       2256    928     0       0       70.0450245    -77.9970190   0.000   0.463   50.748  0.689   3      0.000   0.000   2256    928     70.0450245    -77.9970190   -1188800.0000000  -1830800.0000000  -1188800.0000000  -1830800.0000000  
8       2288    928     0       0       69.9968828    -77.9057602   0.000   0.461   50.097  0.872   3      0.000   0.000   2288    928     69.9968828    -77.9057602   -1188800.0000000  -1837200.0000000  -1188800.0000000  -1837200.0000000  
9       2232    968     0       0       70.1201460    -77.8891072   0.000   0.115   12.090  0.293   1      0.000   0.000   2232    968     70.1201460    -77.8891072   -1180800.0000000  -1826000.0000000  -1180800.0000000  -1826000.0000000  
10      2192    984     -1      0       70.1959669    -77.9329374   0.000   0.314   30.421  0.677   3      -0.200  0.000   2191    984     70.1974724    -77.9358138   -1177600.0000000  -1818000.0000000  -1177600.0000000  -1817800.0000000  
11      992     1216    0       0       72.2152271    -80.6351032   0.000   0.455   48.637  0.749   3      0.000   0.000   992     1216    72.2152271    -80.6351032   -1131200.0000000  -1578000.0000000  -1131200.0000000  -1578000.0000000  
12      848     1376    0       0       72.5944808    -80.3567488   0.000   0.575   67.295  0.859   3      0.000   0.000   848     1376    72.5944808    -80.3567488   -1099200.0000000  -1549200.0000000  -1099200.0000000  -1549200.0000000  
13      896     1376    0       0       72.5237290    -80.1898762   0.000   0.470   49.823  0.767   3      0.000   0.000   896     1376    72.5237290    -80.1898762   -1099200.0000000  -1558800.0000000  -1099200.0000000  -1558800.0000000  
14      928     1376    0       0       72.4764876    -80.0793882   0.000   0.499   55.404  0.748   3      0.000   0.000   928     1376    72.4764876    -80.0793882   -1099200.0000000  -1565200.0000000  -1099200.0000000  -1565200.0000000  
15      896     1408    0       0       72.5569575    -80.0324568   0.000   0.526   61.790  0.875   3      0.000   0.000   896     1408    72.5569575    -80.0324568   -1092800.0000000  -1558800.0000000  -1092800.0000000  -1558800.0000000  
16      824     1416    0       0       72.6715919    -80.2432201   0.000   0.311   33.804  0.547   3      0.000   0.000   824     1416    72.6715919    -80.2432201   -1091200.0000000  -1544400.0000000  -1091200.0000000  -1544400.0000000  
17      1008    1440    -1      0       72.4237986    -79.4919109   0.000   0.438   44.511  0.805   3      -0.200  0.000   1007    1440    72.4252861    -79.4952937   -1086400.0000000  -1581200.0000000  -1086400.0000000  -1581000.0000000  
18      928     1448    0       0       72.5508586    -79.7248377   0.000   0.267   27.519  0.518   3      0.000   0.000   928     1448    72.5508586    -79.7248377   -1084800.0000000  -1565200.0000000  -1084800.0000000  -1565200.0000000  
19      760     1472    0       0       72.8243723    -80.1893838   0.000   0.294   31.424  0.505   3      0.000   0.000   760     1472    72.8243723    -80.1893838   -1080000.0000000  -1531600.0000000  -1080000.0000000  -1531600.0000000  
20      792     1472    1       1       72.7770937    -80.0769398   0.000   0.261   28.887  0.511   3      0.200   0.200   793     1473    72.7766533    -80.0684458   -1080000.0000000  -1538000.0000000  -1079800.0000000  -1538200.0000000  
21      728     1488    0       0       72.8882820    -80.2223123   0.000   0.381   42.120  0.651   3      0.000   0.000   728     1488    72.8882820    -80.2223123   -1076800.0000000  -1525200.0000000  -1076800.0000000  -1525200.0000000  
22      1072    1488    0       0       72.3771175    -79.0403344   0.000   0.550   66.744  0.792   3      0.000   0.000   1072    1488    72.3771175    -79.0403344   -1076800.0000000  -1594000.0000000  -1076800.0000000  -1594000.0000000  
23      1040    1496    0       0       72.4330434    -79.1077693   0.000   0.522   61.441  0.771   3      0.000   0.000   1040    1496    72.4330434    -79.1077693   -1075200.0000000  -1587600.0000000  -1075200.0000000  -1587600.0000000  
24      1080    1520    0       0       72.3973905    -78.8554801   0.000   0.479   53.839  0.781   3      0.000   0.000   1080    1520    72.3973905    -78.8554801   -1070400.0000000  -1595600.0000000  -1070400.0000000  -1595600.0000000  
25      1008    1832    -1      -1      72.8145929    -77.5171241   0.000   0.264   28.127  0.215   1      -0.200  -0.200  1007    1831    72.8151450    -77.5255624   -1008000.0000000  -1581200.0000000  -1008200.0000000  -1581000.0000000  
26      1104    1936    -2      -2      72.7674842    -76.6681859   0.000   0.182   18.106  0.331   2      -0.400  -0.400  1102    1934    72.7686616    -76.6849591   -987200.0000000  -1600400.0000000  -987600.0000000  -1600000.0000000  
27      1144    1936    -1      -1      72.7059484    -76.5406730   0.000   0.164   13.304  0.278   1      -0.200  -0.200  1143    1935    72.7065428    -76.5490246   -987200.0000000  -1608400.0000000  -987400.0000000  -1608200.0000000  
28      1160    1984    -3      -3      72.7264376    -76.2410895   0.000   0.134   13.217  0.472   3      -0.600  -0.600  1157    1981    72.7282586    -76.2661446   -977600.0000000  -1611600.0000000  -978200.0000000  -1611000.0000000  
