CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1296    376     1       -1      73.2241957    -23.0497404   0.000   0.295   31.575  0.701   3      0.200   -0.200  1297    375     73.2231941    -23.0578892   684000.0000000  -1697200.0000000  683800.0000000  -1697400.0000000  
1       1296    408     1       -1      73.2024766    -22.8641154   0.000   0.227   22.395  0.441   3      0.200   -0.200  1297    407     73.2014828    -22.8722646   690400.0000000  -1697200.0000000  690200.0000000  -1697400.0000000  
2       1336    464     0       0       73.0971938    -22.6354144   0.000   0.192   18.288  0.345   2      0.000   0.000   1336    464     73.0971938    -22.6354144   701600.0000000  -1705200.0000000  701600.0000000  -1705200.0000000  
3       768     496     1       -2      74.0196164    -21.0188092   0.000   0.154   14.511  0.227   1      0.200   -0.400  769     494     74.0194332    -21.0335035   708000.0000000  -1591600.0000000  707600.0000000  -1591800.0000000  
4       728     528     1       -1      74.0620587    -20.7187207   0.000   0.156   14.523  0.247   1      0.200   -0.200  729     527     74.0611519    -20.7274451   714400.0000000  -1583600.0000000  714200.0000000  -1583800.0000000  
5       768     528     0       -1      73.9959617    -20.8267627   0.000   0.125   10.375  0.396   2      0.000   -0.200  768     527     73.9967035    -20.8327555   714400.0000000  -1591600.0000000  714200.0000000  -1591600.0000000  
6       1344    544     0       0       73.0282995    -22.1963672   0.000   0.377   40.108  0.729   3      0.000   0.000   1344    544     73.0282995    -22.1963672   717600.0000000  -1706800.0000000  717600.0000000  -1706800.0000000  
7       1168    552     1       -2      73.3155048    -21.7203782   0.000   0.157   14.571  0.293   1      0.200   -0.400  1169    550     73.3152725    -21.7344356   719200.0000000  -1671600.0000000  718800.0000000  -1671800.0000000  
8       704     560     0       0       74.0776983    -20.4609658   0.000   0.234   23.357  0.558   3      0.000   0.000   704     560     74.0776983    -20.4609658   720800.0000000  -1578800.0000000  720800.0000000  -1578800.0000000  
9       1256    560     0       0       73.1635155    -21.8915306   0.000   0.140   12.770  0.273   1      0.000   0.000   1256    560     73.1635155    -21.8915306   720800.0000000  -1689200.0000000  720800.0000000  -1689200.0000000  
10      768     584     0       0       73.9541437    -20.4920688   0.000   0.198   19.258  0.372   2      0.000   0.000   768     584     73.9541437    -20.4920688   725600.0000000  -1591600.0000000  725600.0000000  -1591600.0000000  
11      1096    584     0       0       73.4119425    -21.3539383   0.000   0.194   20.111  0.513   3      0.000   0.000   1096    584     73.4119425    -21.3539383   725600.0000000  -1657200.0000000  725600.0000000  -1657200.0000000  
12      1344    584     0       0       73.0001445    -21.9685373   0.000   0.369   40.326  0.722   3      0.000   0.000   1344    584     73.0001445    -21.9685373   725600.0000000  -1706800.0000000  725600.0000000  -1706800.0000000  
13      672     592     0       0       74.1061800    -20.1805093   0.000   0.209   20.939  0.485   3      0.000   0.000   672     592     74.1061800    -20.1805093   727200.0000000  -1572400.0000000  727200.0000000  -1572400.0000000  
14      712     592     0       0       74.0403577    -20.2911069   0.000   0.339   35.512  0.787   3      0.000   0.000   712     592     74.0403577    -20.2911069   727200.0000000  -1580400.0000000  727200.0000000  -1580400.0000000  
15      608     608     0       0       74.1991146    -19.9051225   0.000   0.184   18.158  0.400   2      0.000   0.000   608     608     74.1991146    -19.9051225   730400.0000000  -1559600.0000000  730400.0000000  -1559600.0000000  
16      640     608     0       0       74.1465663    -19.9951254   0.000   0.162   15.947  0.408   3      0.000   0.000   640     608     74.1465663    -19.9951254   730400.0000000  -1566000.0000000  730400.0000000  -1566000.0000000  
17      1248    608     0       0       73.1425366    -21.5968469   0.000   0.267   26.016  0.622   3      0.000   0.000   1248    608     73.1425366    -21.5968469   730400.0000000  -1687600.0000000  730400.0000000  -1687600.0000000  
