CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       80      304     0       0       76.8650398    66.2206082    0.000   0.110   9.588   0.243   1      0.000   0.000   80      304     76.8650398    66.2206082    1332000.0000000  517200.0000000  1332000.0000000  517200.0000000  
1       96      336     0       0       76.8211281    66.0088190    0.000   0.208   21.006  0.398   2      0.000   0.000   96      336     76.8211281    66.0088190    1338400.0000000  514000.0000000  1338400.0000000  514000.0000000  
2       128     408     0       0       76.7191356    65.5671840    0.000   0.230   24.543  0.426   3      0.000   0.000   128     408     76.7191356    65.5671840    1352800.0000000  507600.0000000  1352800.0000000  507600.0000000  
3       192     432     0       0       76.7185705    65.0251142    0.000   0.141   14.134  0.261   1      0.000   0.000   192     432     76.7185705    65.0251142    1357600.0000000  494800.0000000  1357600.0000000  494800.0000000  
4       112     448     0       0       76.6406422    65.5744997    0.000   0.250   25.500  0.450   3      0.000   0.000   112     448     76.6406422    65.5744997    1360800.0000000  510800.0000000  1360800.0000000  510800.0000000  
5       152     512     0       0       76.5566310    65.1049211    0.000   0.245   24.839  0.478   3      0.000   0.000   152     512     76.5566310    65.1049211    1373600.0000000  502800.0000000  1373600.0000000  502800.0000000  
6       184     520     0       0       76.5628504    64.8478426    0.000   0.172   17.081  0.321   2      0.000   0.000   184     520     76.5628504    64.8478426    1375200.0000000  496400.0000000  1375200.0000000  496400.0000000  
7       264     584     22      25      76.5014957    64.0912235    343.125  0.090   7.502   0.226   1      4.400   5.000   286     609     76.4714624    63.8657360    1388000.0000000  480400.0000000  1393000.0000000  476000.0000000  
8       224     616     -2      0       76.4224858    64.3032232    0.000   0.162   15.885  0.324   2      -0.400  0.000   222     616     76.4212811    64.3178618    1394400.0000000  488400.0000000  1394400.0000000  488800.0000000  
9       344     712     -2      0       76.3271443    63.1865372    0.000   0.162   14.486  0.374   2      -0.400  0.000   342     712     76.3260070    63.2011693    1413600.0000000  464400.0000000  1413600.0000000  464800.0000000  
10      608     768     1       -3      76.3714723    61.1130883    0.000   0.101   8.868   0.368   2      0.200   -0.600  609     765     76.3772271    61.1120980    1424800.0000000  411600.0000000  1424200.0000000  411400.0000000  
11      696     840     0       0       76.2886455    60.3103494    0.000   0.121   12.336  0.384   2      0.000   0.000   696     840     76.2886455    60.3103494    1439200.0000000  394000.0000000  1439200.0000000  394000.0000000  
12      632     880     0       0       76.1873114    60.7003825    0.000   0.186   18.132  0.275   1      0.000   0.000   632     880     76.1873114    60.7003825    1447200.0000000  406800.0000000  1447200.0000000  406800.0000000  
13      736     880     3       1       76.2373332    59.9343741    5.625   0.082   7.302   0.340   2      0.600   0.200   739     881     76.2369804    59.9102263    1447200.0000000  386000.0000000  1447400.0000000  385400.0000000  
14      664     896     0       0       76.1748846    60.4327940    0.000   0.260   26.202  0.461   3      0.000   0.000   664     896     76.1748846    60.4327940    1450400.0000000  400400.0000000  1450400.0000000  400400.0000000  
15      704     920     0       0       76.1519017    60.0910778    0.000   0.315   33.557  0.631   3      0.000   0.000   704     920     76.1519017    60.0910778    1455200.0000000  392400.0000000  1455200.0000000  392400.0000000  
16      720     952     0       0       76.1031732    59.9109202    0.000   0.200   19.101  0.378   2      0.000   0.000   720     952     76.1031732    59.9109202    1461600.0000000  389200.0000000  1461600.0000000  389200.0000000  
17      720     992     -1      0       76.0328052    59.8333380    0.000   0.229   22.570  0.395   2      -0.200  0.000   719     992     76.0323392    59.8406242    1469600.0000000  389200.0000000  1469600.0000000  389400.0000000  
18      896     992     -81     -56     76.1113324    58.5434994    0.000   0.093   8.163   0.334   2      -16.200  -11.200  815     936     76.1748899    59.2431199    1469600.0000000  354000.0000000  1458400.0000000  370200.0000000  
19      768     1008    -1      0       76.0267153    59.4528795    0.000   0.231   23.361  0.462   3      -0.200  0.000   767     1008    76.0262610    59.4601752    1472800.0000000  379600.0000000  1472800.0000000  379800.0000000  
20      816     1008    0       0       76.0482607    59.1021301    0.000   0.123   11.385  0.321   2      0.000   0.000   816     1008    76.0482607    59.1021301    1472800.0000000  370000.0000000  1472800.0000000  370000.0000000  
21      224     1200    -38     8       75.4153079    62.9101515    0.000   0.177   18.101  0.461   3      -7.600  1.600   186     1208    75.3801015    63.1527059    1511200.0000000  488400.0000000  1512800.0000000  496000.0000000  
22      256     1256    -40     6       75.3360861    62.5680662    0.000   0.134   13.192  0.276   1      -8.000  1.200   216     1262    75.3035997    62.8281398    1522400.0000000  482000.0000000  1523600.0000000  490000.0000000  
23      184     1264    -37     8       75.2822353    63.0415580    0.000   0.082   12.235  0.212   1      -7.400  1.600   147     1272    75.2474700    63.2748107    1524000.0000000  496400.0000000  1525600.0000000  503800.0000000  
24      296     1344    -41     5       75.2051053    62.1079576    0.000   0.215   22.063  0.561   3      -8.200  1.000   255     1349    75.1743507    62.3756161    1540000.0000000  474000.0000000  1541000.0000000  482200.0000000  
25      240     1384    -39     7       75.1055320    62.4029053    0.000   0.146   14.407  0.365   2      -7.800  1.400   201     1391    75.0720742    62.6504295    1548000.0000000  485200.0000000  1549400.0000000  493000.0000000  
26      408     1416    -1      0       75.1380999    61.2001718    0.000   0.160   16.950  0.333   2      -0.200  0.000   407     1416    75.1375929    61.2069698    1554400.0000000  451600.0000000  1554400.0000000  451800.0000000  
27      264     1424    -39     6       75.0491063    62.1575683    0.000   0.296   30.707  0.539   3      -7.800  1.200   225     1430    75.0176589    62.4068044    1556000.0000000  480400.0000000  1557200.0000000  488200.0000000  
28      376     1432    -39     4       75.0938953    61.3855572    0.000   0.081   7.932   0.207   1      -7.800  0.800   337     1436    75.0667946    61.6412109    1557600.0000000  458000.0000000  1558400.0000000  465800.0000000  
29      424     1448    -1      0       75.0903228    61.0287535    0.000   0.291   32.135  0.454   3      -0.200  0.000   423     1448    75.0898211    61.0355353    1560800.0000000  448400.0000000  1560800.0000000  448600.0000000  
