CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       552     56      14      28      81.8091701    -3.1287513    0.000   0.283   29.041  0.508   3      2.800   5.600   566     84      81.7556560    -2.9813670    593200.0000000  -661800.0000000  598800.0000000  -664600.0000000  
1       480     64      14      28      81.8972564    -2.4246971    0.000   0.215   21.769  0.403   3      2.800   5.600   494     92      81.8434824    -2.2803639    594800.0000000  -647400.0000000  600400.0000000  -650200.0000000  
2       584     72      14      28      81.7457554    -3.2495849    0.000   0.261   25.623  0.462   3      2.800   5.600   598     100     81.6922901    -3.1025483    596400.0000000  -668200.0000000  602000.0000000  -671000.0000000  
3       456     96      14      29      81.8896191    -1.9063916    0.000   0.124   10.003  0.268   1      2.800   5.800   470     125     81.8344052    -1.7562032    601200.0000000  -642600.0000000  607000.0000000  -645400.0000000  
4       488     96      15      28      81.8465854    -2.1895736    0.000   0.192   19.624  0.473   3      3.000   5.600   503     124     81.7913871    -2.0564483    601200.0000000  -649000.0000000  606800.0000000  -652000.0000000  
5       608     104     15      27      81.6737074    -3.1494841    0.000   0.262   25.852  0.437   3      3.000   5.400   623     131     81.6200737    -3.0221543    602800.0000000  -673000.0000000  608200.0000000  -676000.0000000  
6       640     104     15      27      81.6298309    -3.4188478    0.000   0.256   26.332  0.485   3      3.000   5.400   655     131     81.5762875    -3.2904633    602800.0000000  -679400.0000000  608200.0000000  -682400.0000000  
7       536     120     15      29      81.7518816    -2.3817980    0.000   0.262   27.407  0.497   3      3.000   5.800   551     149     81.6955063    -2.2395763    606000.0000000  -658600.0000000  611800.0000000  -661600.0000000  
8       504     128     16      29      81.7850347    -2.0275639    0.000   0.264   26.425  0.513   3      3.200   5.800   520     157     81.7271908    -1.8959208    607600.0000000  -652200.0000000  613400.0000000  -655400.0000000  
9       576     136     16      28      81.6778593    -2.5760788    0.000   0.274   27.767  0.487   3      3.200   5.600   592     164     81.6214482    -2.4516149    609200.0000000  -666600.0000000  614800.0000000  -669800.0000000  
10      752     136     23      21      81.4364575    -4.0402687    5.625   0.127   12.955  0.238   1      4.600   4.200   775     157     81.3792838    -4.0306974    609200.0000000  -701800.0000000  613400.0000000  -706400.0000000  
11      608     144     16      27      81.6245066    -2.7738066    0.000   0.280   28.441  0.495   3      3.200   5.400   624     171     81.5693990    -2.6580626    610800.0000000  -673000.0000000  616200.0000000  -676200.0000000  
12      656     160     16      26      81.5393895    -3.0285587    0.000   0.248   26.573  0.534   3      3.200   5.200   672     186     81.4855942    -2.9215258    614000.0000000  -682600.0000000  619200.0000000  -685800.0000000  
13      688     160     26      17      81.4956041    -3.2942803    0.000   0.248   24.790  0.443   3      5.200   3.400   714     177     81.4391823    -3.3510957    614000.0000000  -689000.0000000  617400.0000000  -694200.0000000  
14      504     168     17      29      81.7347689    -1.6536072    0.000   0.174   18.863  0.354   2      3.400   5.800   521     197     81.6754740    -1.5341013    615600.0000000  -652200.0000000  621400.0000000  -655600.0000000  
15      536     168     16      29      81.6919217    -1.9328080    0.000   0.216   22.337  0.528   3      3.200   5.800   552     197     81.6340536    -1.8032927    615600.0000000  -658600.0000000  621400.0000000  -661800.0000000  
16      752     168     26      21      81.3978221    -3.7436359    0.000   0.193   19.933  0.484   3      5.200   4.200   778     189     81.3365032    -3.7601877    615600.0000000  -701800.0000000  619800.0000000  -707000.0000000  
17      616     176     17      27      81.5740575    -2.5442142    0.000   0.159   16.029  0.334   2      3.400   5.400   633     203     81.5175336    -2.4390808    617200.0000000  -674600.0000000  622600.0000000  -678000.0000000  
18      720     176     26      22      81.4321651    -3.4094471    0.000   0.192   20.163  0.462   3      5.200   4.400   746     198     81.3696405    -3.4192950    617200.0000000  -695400.0000000  621600.0000000  -700600.0000000  
19      656     192     17      27      81.4999737    -2.7329963    0.000   0.139   13.117  0.387   2      3.400   5.400   673     219     81.4435062    -2.6275253    620400.0000000  -682600.0000000  625800.0000000  -686000.0000000  
20      688     192     26      17      81.4563931    -2.9990074    0.000   0.204   20.480  0.365   2      5.200   3.400   714     209     81.4000182    -3.0575063    620400.0000000  -689000.0000000  623800.0000000  -694200.0000000  
21      792     192     27      21      81.3135330    -3.8449491    0.000   0.186   19.520  0.436   3      5.400   4.200   819     213     81.2508337    -3.8685676    620400.0000000  -709800.0000000  624600.0000000  -715200.0000000  
22      544     200     17      28      81.6409823    -1.7064823    0.000   0.226   22.267  0.294   1      3.400   5.600   561     228     81.5829725    -1.5970522    622000.0000000  -660200.0000000  627600.0000000  -663600.0000000  
23      752     200     27      21      81.3589609    -3.4496730    0.000   0.290   29.525  0.564   3      5.400   4.200   779     221     81.2962840    -3.4762727    622000.0000000  -701800.0000000  626200.0000000  -707200.0000000  
24      840     200     27      21      81.2373862    -4.1529986    0.000   0.184   18.104  0.403   3      5.400   4.200   867     221     81.1746747    -4.1742156    622000.0000000  -719400.0000000  626200.0000000  -724800.0000000  
25      808     224     28      21      81.2527140    -3.6812199    0.000   0.219   22.912  0.483   3      5.600   4.200   836     245     81.1886506    -3.7137518    626800.0000000  -713000.0000000  631000.0000000  -718600.0000000  
26      872     224     29      20      81.1641285    -4.1861493    0.000   0.122   11.386  0.282   1      5.800   4.000   901     244     81.0998402    -4.2314377    626800.0000000  -725800.0000000  630800.0000000  -731600.0000000  
27      720     232     28      22      81.3635612    -2.8973746    0.000   0.271   29.527  0.589   3      5.600   4.400   748     254     81.2983321    -2.9271046    628400.0000000  -695400.0000000  632800.0000000  -701000.0000000  
