CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1112    120     17      3       84.5240206    49.5023410    0.000   0.123   11.085  0.255   1      3.400   0.600   1129    123     84.5208779    49.1708374    591800.0000000  46600.0000000  592400.0000000  43200.0000000  
1       1072    152     17      -1      84.4590407    50.2151545    0.000   0.232   23.678  0.467   3      3.400   -0.200  1089    151     84.4636346    49.8936573    598200.0000000  54600.0000000  598000.0000000  51200.0000000  
2       1112    152     17      3       84.4652512    49.4543664    0.000   0.183   17.353  0.373   2      3.400   0.600   1129    155     84.4620831    49.1264141    598200.0000000  46600.0000000  598800.0000000  43200.0000000  
3       1152    152     17      3       84.4704852    48.6920014    0.000   0.275   29.438  0.465   3      3.400   0.600   1169    155     84.4668964    48.3642170    598200.0000000  38600.0000000  598800.0000000  35200.0000000  
4       1200    152     17      3       84.4754732    47.7754560    0.000   0.200   19.107  0.264   1      3.400   0.600   1217    155     84.4713795    47.4480282    598200.0000000  29000.0000000  598800.0000000  25600.0000000  
5       1032    160     18      -1      84.4372001    50.9582815    0.000   0.191   18.852  0.387   2      3.600   -0.200  1050    159     84.4423773    50.6197527    599800.0000000  62600.0000000  599600.0000000  59000.0000000  
6       1136    184     17      3       84.4097040    48.9549431    0.000   0.229   23.279  0.452   3      3.400   0.600   1153    187     84.4062614    48.6305560    604600.0000000  41800.0000000  605200.0000000  38400.0000000  
7       1176    184     17      4       84.4143016    48.1997744    0.000   0.180   18.900  0.350   2      3.400   0.800   1193    188     84.4086029    47.8746778    604600.0000000  33800.0000000  605400.0000000  30400.0000000  
8       1056    192     18      -1      84.3829386    50.4465764    0.000   0.305   32.470  0.501   3      3.600   -0.200  1074    191     84.3878232    50.1108751    606200.0000000  57800.0000000  606000.0000000  54200.0000000  
9       1104    192     17      4       84.3906392    49.5461213    0.000   0.148   14.288  0.304   2      3.400   0.800   1121    196     84.3856862    49.2210961    606200.0000000  48200.0000000  607000.0000000  44800.0000000  
