CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1680    40      0       0       84.4272722    -55.5101278   0.000   0.146   15.569  0.362   2      0.000   0.000   1680    40      84.4272722    -55.5101278   -110200.0000000  -594000.0000000  -110200.0000000  -594000.0000000  
1       1648    48      0       0       84.4879178    -55.4712240   0.000   0.173   18.509  0.224   1      0.000   0.000   1648    48      84.4879178    -55.4712240   -108600.0000000  -587600.0000000  -108600.0000000  -587600.0000000  
2       1712    48      0       1       84.3719476    -55.2527716   0.000   0.241   25.256  0.417   3      0.000   0.200   1712    49      84.3722752    -55.2342893   -108600.0000000  -600400.0000000  -108400.0000000  -600400.0000000  
3       1744    56      0       1       84.3165144    -55.0004385   0.000   0.253   26.740  0.434   3      0.000   0.200   1744    57      84.3168339    -54.9821224   -107000.0000000  -606800.0000000  -106800.0000000  -606800.0000000  
4       1776    64      0       0       84.2609757    -54.7529922   0.000   0.366   39.456  0.601   3      0.000   0.000   1776    64      84.2609757    -54.7529922   -105400.0000000  -613200.0000000  -105400.0000000  -613200.0000000  
5       1712    80      0       0       84.3821392    -54.6602877   0.000   0.317   32.761  0.565   3      0.000   0.000   1712    80      84.3821392    -54.6602877   -102200.0000000  -600400.0000000  -102200.0000000  -600400.0000000  
6       1832    80      0       0       84.1641351    -54.2955834   0.000   0.315   33.771  0.535   3      0.000   0.000   1832    80      84.1641351    -54.2955834   -102200.0000000  -624400.0000000  -102200.0000000  -624400.0000000  
7       1408    88      0       2       84.9361377    -55.5606628   0.000   0.210   22.075  0.246   1      0.000   0.400   1408    90      84.9368119    -55.5196113   -100600.0000000  -539600.0000000  -100200.0000000  -539600.0000000  
8       1512    88      0       2       84.7476287    -55.1770347   0.000   0.304   31.759  0.555   3      0.000   0.400   1512    90      84.7482786    -55.1374102   -100600.0000000  -560400.0000000  -100200.0000000  -560400.0000000  
9       1616    88      0       1       84.5589282    -54.8200369   0.000   0.198   19.635  0.608   3      0.000   0.200   1616    89      84.5592421    -54.8008929   -100600.0000000  -581200.0000000  -100400.0000000  -581200.0000000  
10      1656    88      0       0       84.4863051    -54.6892475   0.000   0.272   28.185  0.506   3      0.000   0.000   1656    88      84.4863051    -54.6892475   -100600.0000000  -589200.0000000  -100600.0000000  -589200.0000000  
11      1864    88      0       0       84.1083077    -54.0612259   0.000   0.299   31.195  0.510   3      0.000   0.000   1864    88      84.1083077    -54.0612259   -100600.0000000  -630800.0000000  -100600.0000000  -630800.0000000  
12      1440    96      0       2       84.8808075    -55.2771406   0.000   0.285   29.861  0.531   3      0.000   0.400   1440    98      84.8814637    -55.2364965   -99000.0000000  -546000.0000000  -98600.0000000  -546000.0000000  
13      1232    104     0       2       85.2603205    -55.9293370   0.000   0.181   19.103  0.232   1      0.000   0.400   1232    106     85.2610180    -55.8855271   -97400.0000000  -504400.0000000  -97000.0000000  -504400.0000000  
14      1320    104     0       2       85.1009709    -55.5692807   0.000   0.177   17.468  0.264   1      0.000   0.400   1320    106     85.1016456    -55.5268472   -97400.0000000  -522000.0000000  -97000.0000000  -522000.0000000  
15      1200    112     0       2       85.3210298    -55.8889408   0.000   0.154   16.055  0.287   1      0.000   0.400   1200    114     85.3217248    -55.8445558   -95800.0000000  -498000.0000000  -95400.0000000  -498000.0000000  
16      1272    112     0       2       85.1906419    -55.5899467   0.000   0.218   22.202  0.324   2      0.000   0.400   1272    114     85.1913180    -55.5467238   -95800.0000000  -512400.0000000  -95400.0000000  -512400.0000000  
17      1376    112     0       2       85.0021089    -55.1856539   0.000   0.259   27.010  0.399   2      0.000   0.400   1376    114     85.0027594    -55.1440100   -95800.0000000  -533200.0000000  -95400.0000000  -533200.0000000  
18      1752    112     0       0       84.3189589    -53.9484451   0.000   0.312   33.837  0.532   3      0.000   0.000   1752    112     84.3189589    -53.9484451   -95800.0000000  -608400.0000000  -95800.0000000  -608400.0000000  
19      1800    112     0       0       84.2316104    -53.8116383   0.000   0.364   39.293  0.585   3      0.000   0.000   1800    112     84.2316104    -53.8116383   -95800.0000000  -618000.0000000  -95800.0000000  -618000.0000000  
20      1152    120     0       2       85.4107032    -55.9168519   0.000   0.110   9.463   0.246   1      0.000   0.400   1152    122     85.4114000    -55.8716028   -94200.0000000  -488400.0000000  -93800.0000000  -488400.0000000  
21      1496    120     0       2       84.7867959    -54.5956688   0.000   0.295   31.821  0.525   3      0.000   0.400   1496    122     84.7874089    -54.5556757   -94200.0000000  -557200.0000000  -93800.0000000  -557200.0000000  
22      1528    120     0       2       84.7286500    -54.4886969   0.000   0.269   27.541  0.498   3      0.000   0.400   1528    122     84.7292563    -54.4491333   -94200.0000000  -563600.0000000  -93800.0000000  -563600.0000000  
23      1640    120     0       1       84.5250228    -54.1322189   0.000   0.195   19.403  0.612   3      0.000   0.200   1640    121     84.5253148    -54.1131556   -94200.0000000  -586000.0000000  -94000.0000000  -586000.0000000  
24      1720    120     0       0       84.3794734    -53.8934335   0.000   0.289   31.085  0.454   3      0.000   0.000   1720    120     84.3794734    -53.8934335   -94200.0000000  -602000.0000000  -94200.0000000  -602000.0000000  
25      1904    120     0       0       84.0444370    -53.3886080   0.000   0.397   44.229  0.701   3      0.000   0.000   1904    120     84.0444370    -53.3886080   -94200.0000000  -638800.0000000  -94200.0000000  -638800.0000000  
26      1864    128     0       0       84.1194583    -53.3512420   0.000   0.440   49.962  0.717   3      0.000   0.000   1864    128     84.1194583    -53.3512420   -92600.0000000  -630800.0000000  -92600.0000000  -630800.0000000  
27      1992    128     0       0       83.8861615    -53.0298709   0.000   0.340   37.519  0.332   2      0.000   0.000   1992    128     83.8861615    -53.0298709   -92600.0000000  -656400.0000000  -92600.0000000  -656400.0000000  
28      1064    136     0       3       85.5755826    -55.9396827   0.000   0.158   15.532  0.284   1      0.000   0.600   1064    139     85.5766289    -55.8692765   -91000.0000000  -470800.0000000  -90400.0000000  -470800.0000000  
29      1104    136     0       2       85.5031580    -55.7612009   0.000   0.168   16.554  0.324   2      0.000   0.400   1104    138     85.5038449    -55.7149965   -91000.0000000  -478800.0000000  -90600.0000000  -478800.0000000  
30      1328    136     0       2       85.0969187    -54.8593416   0.000   0.245   24.365  0.433   3      0.000   0.400   1328    138     85.0975485    -54.8168488   -91000.0000000  -523600.0000000  -90600.0000000  -523600.0000000  
31      1432    136     0       2       84.9079831    -54.4896270   0.000   0.259   27.405  0.467   3      0.000   0.400   1432    138     84.9085894    -54.4486682   -91000.0000000  -544400.0000000  -90600.0000000  -544400.0000000  
32      1464    136     0       2       84.8498138    -54.3813341   0.000   0.287   31.310  0.527   3      0.000   0.400   1464    138     84.8504132    -54.3408258   -91000.0000000  -550800.0000000  -90600.0000000  -550800.0000000  
33      1680    136     0       0       84.4567979    -53.7099175   0.000   0.254   26.318  0.443   3      0.000   0.000   1680    136     84.4567979    -53.7099175   -91000.0000000  -594000.0000000  -91000.0000000  -594000.0000000  
34      1944    136     0       0       83.9757341    -53.0085292   0.000   0.437   48.592  0.677   3      0.000   0.000   1944    136     83.9757341    -53.0085292   -91000.0000000  -646800.0000000  -91000.0000000  -646800.0000000  
35      1232    144     0       2       85.2737444    -55.0507427   0.000   0.254   26.104  0.431   3      0.000   0.400   1232    146     85.2743864    -55.0066838   -89400.0000000  -504400.0000000  -89000.0000000  -504400.0000000  
36      1360    144     0       2       85.0412778    -54.5744812   0.000   0.287   30.183  0.523   3      0.000   0.400   1360    146     85.0418895    -54.5324302   -89400.0000000  -530000.0000000  -89000.0000000  -530000.0000000  
37      1392    144     0       2       84.9831168    -54.4623222   0.000   0.265   27.598  0.424   3      0.000   0.400   1392    146     84.9837214    -54.4207458   -89400.0000000  -536400.0000000  -89000.0000000  -536400.0000000  
38      1752    144     0       0       84.3278277    -53.3593791   0.000   0.351   38.643  0.590   3      0.000   0.000   1752    144     84.3278277    -53.3593791   -89400.0000000  -608400.0000000  -89400.0000000  -608400.0000000  
39      1800    144     0       0       84.2403438    -53.2313178   0.000   0.440   50.457  0.729   3      0.000   0.000   1800    144     84.2403438    -53.2313178   -89400.0000000  -618000.0000000  -89400.0000000  -618000.0000000  
40      960     152     2       4       85.7694378    -56.0403419   0.000   0.167   17.081  0.459   3      0.400   0.800   962     156     85.7672233    -55.9327019   -87800.0000000  -450000.0000000  -87000.0000000  -450400.0000000  
41      992     152     2       4       85.7115130    -55.8892520   0.000   0.175   17.757  0.429   3      0.400   0.800   994     156     85.7092777    -55.7831451   -87800.0000000  -456400.0000000  -87000.0000000  -456800.0000000  
42      1264    152     0       2       85.2181759    -54.7531059   0.000   0.278   29.150  0.517   3      0.000   0.400   1264    154     85.2187989    -54.7095203   -87800.0000000  -510800.0000000  -87400.0000000  -510800.0000000  
43      1712    152     0       0       84.4028649    -53.3197255   0.000   0.286   30.511  0.502   3      0.000   0.000   1712    152     84.4028649    -53.3197255   -87800.0000000  -600400.0000000  -87800.0000000  -600400.0000000  
44      1904    152     0       0       84.0527474    -52.8259955   0.000   0.448   50.159  0.722   3      0.000   0.000   1904    152     84.0527474    -52.8259955   -87800.0000000  -638800.0000000  -87800.0000000  -638800.0000000  
45      840     160     3       4       85.9893463    -56.4391981   0.000   0.141   14.133  0.257   1      0.600   0.800   843     164     85.9853782    -56.3202635   -86200.0000000  -426000.0000000  -85400.0000000  -426600.0000000  
46      872     160     3       4       85.9314919    -56.2742532   0.000   0.234   24.312  0.357   2      0.600   0.800   875     164     85.9275001    -56.1571712   -86200.0000000  -432400.0000000  -85400.0000000  -433000.0000000  
47      1296    160     0       2       85.1624836    -54.4623222   0.000   0.270   28.135  0.484   3      0.000   0.400   1296    162     85.1630882    -54.4192022   -86200.0000000  -517200.0000000  -85800.0000000  -517200.0000000  
48      1992    160     0       0       83.8941126    -52.4814062   0.000   0.355   39.405  0.604   3      0.000   0.000   1992    160     83.8941126    -52.4814062   -86200.0000000  -656400.0000000  -86200.0000000  -656400.0000000  
49      792     168     3       5       86.0790312    -56.4844691   0.000   0.146   15.136  0.249   1      0.600   1.000   795     173     86.0754322    -56.3363531   -84600.0000000  -416400.0000000  -83600.0000000  -417000.0000000  
50      1032    168     2       4       85.6444528    -55.3243880   0.000   0.177   17.682  0.343   2      0.400   0.800   1034    172     85.6421396    -55.2202114   -84600.0000000  -464400.0000000  -83800.0000000  -464800.0000000  
51      1432    168     0       2       84.9173719    -53.8331369   0.000   0.286   29.481  0.537   3      0.000   0.400   1432    170     84.9179366    -53.7920267   -84600.0000000  -544400.0000000  -84200.0000000  -544400.0000000  
52      1464    168     0       2       84.8590959    -53.7320916   0.000   0.222   23.174  0.422   3      0.000   0.400   1464    170     84.8596541    -53.6914370   -84600.0000000  -550800.0000000  -84200.0000000  -550800.0000000  
53      1568    168     0       2       84.6696113    -53.4189768   0.000   0.229   22.663  0.405   3      0.000   0.400   1568    170     84.6701496    -53.3797373   -84600.0000000  -571600.0000000  -84200.0000000  -571600.0000000  
54      1608    168     0       2       84.5966998    -53.3044045   0.000   0.236   24.963  0.451   3      0.000   0.400   1608    170     84.5972307    -53.2656839   -84600.0000000  -579600.0000000  -84200.0000000  -579600.0000000  
55      904     176     3       4       85.8791920    -55.7110788   0.000   0.251   24.888  0.499   3      0.600   0.800   907     180     85.8751190    -55.5960346   -83000.0000000  -438800.0000000  -82200.0000000  -439400.0000000  
56      1224    176     0       2       85.2982301    -54.3736005   0.000   0.214   21.355  0.410   3      0.000   0.400   1224    178     85.2988291    -54.3292226   -83000.0000000  -502800.0000000  -82600.0000000  -502800.0000000  
57      1336    176     0       2       85.0944391    -53.9804694   0.000   0.253   26.494  0.424   3      0.000   0.400   1336    178     85.0950131    -53.9378904   -83000.0000000  -525200.0000000  -82600.0000000  -525200.0000000  
58      1368    176     0       2       85.0361783    -53.8740833   0.000   0.301   31.590  0.496   3      0.000   0.400   1368    178     85.0367456    -53.8319925   -83000.0000000  -531600.0000000  -82600.0000000  -531600.0000000  
59      1528    176     0       2       84.7446730    -53.3775926   0.000   0.249   26.585  0.454   3      0.000   0.400   1528    178     84.7452086    -53.3377876   -83000.0000000  -563600.0000000  -82600.0000000  -563600.0000000  
60      1680    176     0       1       84.4674759    -52.9544733   0.000   0.166   16.066  0.560   3      0.000   0.200   1680    177     84.4677305    -52.9355504   -83000.0000000  -594000.0000000  -82800.0000000  -594000.0000000  
61      568     184     3       5       86.4893734    -57.3556401   0.000   0.132   14.500  0.281   1      0.600   1.000   571     189     86.4859265    -57.1893392   -81400.0000000  -371600.0000000  -80400.0000000  -372200.0000000  
62      656     184     3       5       86.3306509    -56.8129603   0.000   0.235   25.601  0.341   2      0.600   1.000   659     189     86.3271086    -56.6543693   -81400.0000000  -389200.0000000  -80400.0000000  -389800.0000000  
63      696     184     3       5       86.2584067    -56.5815270   0.000   0.257   27.002  0.334   2      0.600   1.000   699     189     86.2548239    -56.4262183   -81400.0000000  -397200.0000000  -80400.0000000  -397800.0000000  
64      992     184     3       4       85.7222662    -55.1125053   0.000   0.295   30.892  0.544   3      0.600   0.800   995     188     85.7181078    -55.0022579   -81400.0000000  -456400.0000000  -80600.0000000  -457000.0000000  
65      1256    184     0       2       85.2423743    -54.0823774   0.000   0.209   21.792  0.427   3      0.000   0.400   1256    186     85.2429549    -54.0384851   -81400.0000000  -509200.0000000  -81000.0000000  -509200.0000000  
66      1728    184     0       0       84.3818827    -52.6804303   0.000   0.362   39.579  0.579   3      0.000   0.000   1728    184     84.3818827    -52.6804303   -81400.0000000  -603600.0000000  -81400.0000000  -603600.0000000  
67      1784    184     0       0       84.2796437    -52.5421389   0.000   0.426   47.431  0.700   3      0.000   0.000   1784    184     84.2796437    -52.5421389   -81400.0000000  -614800.0000000  -81400.0000000  -614800.0000000  
68      1824    184     0       0       84.2066015    -52.4463527   0.000   0.452   51.735  0.734   3      0.000   0.000   1824    184     84.2066015    -52.4463527   -81400.0000000  -622800.0000000  -81400.0000000  -622800.0000000  
69      1928    184     0       0       84.0166407    -52.2082727   0.000   0.430   48.434  0.749   3      0.000   0.000   1928    184     84.0166407    -52.2082727   -81400.0000000  -643600.0000000  -81400.0000000  -643600.0000000  
70      536     192     3       5       86.5501913    -57.3259858   0.000   0.177   21.406  0.241   1      0.600   1.000   539     197     86.5467388    -57.1567840   -79800.0000000  -365200.0000000  -78800.0000000  -365800.0000000  
71      728     192     3       5       86.2034605    -56.1842960   0.000   0.243   26.561  0.553   3      0.600   1.000   731     197     86.1998078    -56.0316144   -79800.0000000  -403600.0000000  -78800.0000000  -404200.0000000  
72      960     192     3       4       85.7829398    -55.0559115   0.000   0.302   32.236  0.434   3      0.600   0.800   963     196     85.7787730    -54.9441341   -79800.0000000  -450000.0000000  -79000.0000000  -450600.0000000  
73      1400    192     0       2       84.9823144    -53.4370038   0.000   0.243   24.960  0.421   3      0.000   0.400   1400    194     84.9828538    -53.3953173   -79800.0000000  -538000.0000000  -79400.0000000  -538000.0000000  
74      504     200     3       5       86.6110102    -57.2952664   0.000   0.192   22.002  0.313   2      0.600   1.000   507     205     86.6075518    -57.1230610   -78200.0000000  -358800.0000000  -77200.0000000  -359400.0000000  
75      1072    200     3       4       85.5818987    -54.3993728   0.000   0.240   24.429  0.368   2      0.600   0.800   1075    204     85.5776389    -54.2933086   -78200.0000000  -472400.0000000  -77400.0000000  -473000.0000000  
76      1584    200     0       2       84.6487152    -52.7473726   0.000   0.274   28.812  0.520   3      0.000   0.400   1584    202     84.6492107    -52.7082217   -78200.0000000  -574800.0000000  -77800.0000000  -574800.0000000  
77      800     208     3       4       86.0785381    -55.3844373   0.000   0.205   20.927  0.425   3      0.600   0.800   803     212     86.0744172    -55.2638882   -76600.0000000  -418000.0000000  -75800.0000000  -418600.0000000  
78      1144    208     0       2       85.4532096    -53.9424041   0.000   0.190   18.934  0.335   2      0.000   0.400   1144    210     85.4537812    -53.8964564   -76600.0000000  -486800.0000000  -76200.0000000  -486800.0000000  
79      1352    208     0       2       85.0741171    -53.2484756   0.000   0.271   28.649  0.517   3      0.000   0.400   1352    210     85.0746445    -53.2059908   -76600.0000000  -528400.0000000  -76200.0000000  -528400.0000000  
80      1528    208     0       2       84.7529387    -52.7397597   0.000   0.203   21.432  0.444   3      0.000   0.400   1528    210     84.7534337    -52.6998293   -76600.0000000  -563600.0000000  -76200.0000000  -563600.0000000  
