CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       912     64      12      26      80.9521462    -108.6697663  0.000   0.198   18.929  0.379   2      2.400   5.200   924     90      80.9850512    -108.4087625  -880200.0000000  -435600.0000000  -875000.0000000  -438000.0000000  
1       880     72      12      26      80.9912355    -108.9642855  0.000   0.119   11.067  0.229   1      2.400   5.200   892     98      81.0243524    -108.7032249  -878600.0000000  -429200.0000000  -873400.0000000  -431600.0000000  
2       976     72      -2      6       80.9125193    -107.9621707  0.000   0.268   27.906  0.386   2      -0.400  1.200   974     78      80.9239950    -107.9511663  -878600.0000000  -448400.0000000  -877400.0000000  -448000.0000000  
3       848     80      8       25      81.0300876    -109.2613742  0.000   0.199   21.120  0.398   2      1.600   5.000   856     105     81.0649831    -109.0479406  -877000.0000000  -422800.0000000  -872000.0000000  -424400.0000000  
4       816     88      8       26      81.0686993    -109.5610497  0.000   0.196   19.432  0.402   3      1.600   5.200   824     114     81.1054246    -109.3427285  -875400.0000000  -416400.0000000  -870200.0000000  -418000.0000000  
5       776     104     10      28      81.1265969    -109.9090689  0.000   0.298   30.239  0.564   3      2.000   5.600   786     132     81.1652779    -109.6589400  -872200.0000000  -408400.0000000  -866600.0000000  -410400.0000000  
6       992     104     -2      6       80.9513240    -107.6261823  0.000   0.342   36.614  0.582   3      -0.400  1.200   990     110     80.9627899    -107.6147023  -872200.0000000  -451600.0000000  -871000.0000000  -451200.0000000  
7       744     112     11      28      81.1646814    -110.2148440  0.000   0.263   26.944  0.508   3      2.200   5.600   755     140     81.2027923    -109.9541041  -870600.0000000  -402000.0000000  -865000.0000000  -404200.0000000  
8       960     112     8       24      80.9912505    -107.9160934  0.000   0.114   10.863  0.204   1      1.600   4.800   968     136     81.0237224    -107.7037993  -870600.0000000  -445200.0000000  -865800.0000000  -446800.0000000  
9       712     128     11      28      81.2158796    -110.4834270  0.000   0.350   36.077  0.554   3      2.200   5.600   723     156     81.2541798    -110.2223299  -867400.0000000  -395600.0000000  -861800.0000000  -397800.0000000  
10      840     128     8       25      81.1157927    -109.0992950  0.000   0.127   12.189  0.232   1      1.600   5.000   848     153     81.1505971    -108.8831466  -867400.0000000  -421200.0000000  -862400.0000000  -422800.0000000  
11      664     136     11      28      81.2654951    -110.9712320  0.000   0.232   23.494  0.415   3      2.200   5.600   675     164     81.3041354    -110.7108005  -865800.0000000  -386000.0000000  -860200.0000000  -388200.0000000  
12      912     136     8       25      81.0703900    -108.2921855  0.000   0.277   30.035  0.608   3      1.600   5.000   920     161     81.1047190    -108.0740019  -865800.0000000  -435600.0000000  -860800.0000000  -437200.0000000  
13      992     136     -2      6       81.0034364    -107.4535213  0.000   0.168   17.401  0.308   2      -0.400  1.200   990     142     81.0148977    -107.4417533  -865800.0000000  -451600.0000000  -864600.0000000  -451200.0000000  
14      632     144     11      28      81.3027031    -111.2865090  0.000   0.166   14.628  0.438   3      2.200   5.600   643     172     81.3415619    -111.0263671  -864200.0000000  -379600.0000000  -858600.0000000  -381800.0000000  
15      600     152     11      29      81.3396482    -111.6044955  0.000   0.247   24.469  0.481   3      2.200   5.800   611     181     81.3804082    -111.3397589  -862600.0000000  -373200.0000000  -856800.0000000  -375400.0000000  
16      568     160     11      29      81.3763269    -111.9252069  0.000   0.296   31.425  0.492   3      2.200   5.800   579     189     81.4173110    -111.6608641  -861000.0000000  -366800.0000000  -855200.0000000  -369000.0000000  
17      840     160     11      27      81.1685968    -108.9321841  0.000   0.295   32.090  0.518   3      2.200   5.400   851     187     81.2041562    -108.6711523  -861000.0000000  -421200.0000000  -855600.0000000  -423400.0000000  
18      960     160     9       24      81.0695992    -107.6577282  0.000   0.187   19.885  0.426   3      1.800   4.800   969     184     81.1010743    -107.4320965  -861000.0000000  -445200.0000000  -856200.0000000  -447000.0000000  
19      536     168     11      29      81.4127358    -112.2486579  0.000   0.316   32.223  0.484   3      2.200   5.800   547     197     81.4539445    -111.9847424  -859400.0000000  -360400.0000000  -853600.0000000  -362600.0000000  
20      680     168     11      28      81.3070459    -110.6354593  0.000   0.318   31.571  0.540   3      2.200   5.600   691     196     81.3454553    -110.3722761  -859400.0000000  -389200.0000000  -853800.0000000  -391400.0000000  
21      720     168     11      28      81.2764907    -110.1944266  0.000   0.377   42.077  0.624   3      2.200   5.600   731     196     81.3145916    -109.9302276  -859400.0000000  -397200.0000000  -853800.0000000  -399400.0000000  
22      504     176     11      29      81.4488714    -112.5748628  0.000   0.367   38.523  0.578   3      2.200   5.800   515     205     81.4903053    -112.3114088  -857800.0000000  -354000.0000000  -852000.0000000  -356200.0000000  
23      888     176     11      27      81.1557788    -108.3335121  0.000   0.345   35.953  0.629   3      2.200   5.400   899     203     81.1909171    -108.0704563  -857800.0000000  -430800.0000000  -852400.0000000  -433000.0000000  
24      992     184     9       24      81.0814570    -107.1907352  0.000   0.209   20.631  0.418   3      1.800   4.800   1001    208     81.1126459    -106.9631522  -856200.0000000  -451600.0000000  -851400.0000000  -453400.0000000  
25      456     192     11      29      81.5093685    -113.0507844  0.000   0.219   23.460  0.501   3      2.200   5.800   467     221     81.5511290    -112.7877836  -854600.0000000  -344400.0000000  -848800.0000000  -346600.0000000  
26      648     192     11      28      81.3713557    -110.8710154  0.000   0.241   24.533  0.463   3      2.200   5.600   659     220     81.4099309    -110.6069115  -854600.0000000  -382800.0000000  -849000.0000000  -385000.0000000  
