CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       88      448     8       16      68.5698563    -60.8642746   0.000   0.175   18.011  0.270   1      1.600   3.200   96      464     68.5639044    -60.7785077   -641800.0000000  -2258400.0000000  -638600.0000000  -2260000.0000000  
1       24      456     8       14      68.6836536    -60.9123658   0.000   0.098   7.925   0.351   2      1.600   2.800   32      470     68.6767516    -60.8355566   -640200.0000000  -2245600.0000000  -637400.0000000  -2247200.0000000  
2       160     464     4       14      68.4539754    -60.6940359   0.000   0.200   19.727  0.486   3      0.800   2.800   164     478     68.4538455    -60.6233631   -638600.0000000  -2272800.0000000  -635800.0000000  -2273600.0000000  
3       168     496     4       14      68.4555959    -60.5339851   0.000   0.206   20.374  0.471   3      0.800   2.800   172     510     68.4553933    -60.4633082   -632200.0000000  -2274400.0000000  -629400.0000000  -2275200.0000000  
4       128     512     3       13      68.5320106    -60.5110715   0.000   0.261   26.383  0.442   3      0.600   2.600   131     525     68.5330425    -60.4461310   -629000.0000000  -2266400.0000000  -626400.0000000  -2267000.0000000  
5       200     520     4       13      68.4119817    -60.3804550   0.000   0.198   20.078  0.488   3      0.800   2.600   204     533     68.4112385    -60.3145982   -627400.0000000  -2280800.0000000  -624800.0000000  -2281600.0000000  
6       168     536     2       14      68.4745973    -60.3467373   0.000   0.148   14.891  0.483   3      0.400   2.800   170     550     68.4777524    -60.2785595   -624200.0000000  -2274400.0000000  -621400.0000000  -2274800.0000000  
7       72      544     3       12      68.6435842    -60.4333955   0.000   0.192   19.349  0.486   3      0.600   2.400   75      556     68.6441110    -60.3728272   -622600.0000000  -2255200.0000000  -620200.0000000  -2255800.0000000  
8       200     552     3       13      68.4270512    -60.2308839   0.000   0.141   12.979  0.350   2      0.600   2.600   203     565     68.4279666    -60.1662538   -621000.0000000  -2280800.0000000  -618400.0000000  -2281400.0000000  
9       128     568     2       13      68.5585171    -60.2478454   0.000   0.174   16.164  0.269   1      0.400   2.600   130     581     68.5611623    -60.1840884   -617800.0000000  -2266400.0000000  -615200.0000000  -2266800.0000000  
10      160     568     -1      14      68.5034134    -60.2068996   0.000   0.139   13.593  0.289   1      -0.200  2.800   159     582     68.5116753    -60.1424210   -617800.0000000  -2272800.0000000  -615000.0000000  -2272600.0000000  
11      104     600     -3      13      68.6148242    -60.1277082   0.000   0.179   19.074  0.293   1      -0.600  2.600   101     613     68.6260399    -60.0701239   -611400.0000000  -2261600.0000000  -608800.0000000  -2261000.0000000  
12      248     616     4       11      68.3740087    -59.8713006   0.000   0.147   14.011  0.325   2      0.800   2.200   252     627     68.3721382    -59.8149321   -608200.0000000  -2290400.0000000  -606000.0000000  -2291200.0000000  
13      128     656     -3      7       68.5992777    -59.8328725   0.000   0.104   8.516   0.276   1      -0.600  1.400   125     663     68.6076505    -59.8035412   -600200.0000000  -2266400.0000000  -598800.0000000  -2265800.0000000  
14      224     672     1       9       68.4408550    -59.6386288   354.375  0.200   20.543  0.461   3      0.200   1.800   225     681     68.4431807    -59.5951573   -597000.0000000  -2285600.0000000  -595200.0000000  -2285800.0000000  
15      168     704     -2      5       68.5519500    -59.5566590   0.000   0.159   14.870  0.318   2      -0.400  1.000   166     709     68.5576465    -59.5355044   -590600.0000000  -2274400.0000000  -589600.0000000  -2274000.0000000  
16      296     704     0       9       68.3308334    -59.4014109   0.000   0.136   12.198  0.280   1      0.000   1.800   296     713     68.3348200    -59.3593365   -590600.0000000  -2300000.0000000  -588800.0000000  -2300000.0000000  
17      200     728     -3      6       68.5073657    -59.4044799   0.000   0.093   8.311   0.279   1      -0.600  1.200   197     734     68.5152127    -59.3798228   -585800.0000000  -2280800.0000000  -584600.0000000  -2280200.0000000  
18      312     736     4       -3      68.3172971    -59.2327455   354.375  0.175   16.038  0.630   3      0.800   -0.600  316     733     68.3090668    -59.2420229   -584200.0000000  -2303200.0000000  -584800.0000000  -2304000.0000000  
19      256     752     0       5       68.4211362    -59.2243098   0.000   0.119   10.128  0.255   1      0.000   1.000   256     757     68.4233263    -59.2008185   -581000.0000000  -2292000.0000000  -580000.0000000  -2292000.0000000  
20      288     768     1       -2      68.3727743    -59.1112978   0.000   0.157   15.457  0.440   3      0.200   -0.400  289     766     68.3701744    -59.1194966   -577800.0000000  -2298400.0000000  -578200.0000000  -2298600.0000000  
21      336     792     -2      -3      68.3000922    -58.9427471   0.000   0.188   18.452  0.303   2      -0.400  -0.600  334     789     68.3022638    -58.9591011   -573000.0000000  -2308000.0000000  -573600.0000000  -2307600.0000000  
