CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       216     40      39      -10     82.0336133    -169.7454645  0.000   0.290   29.329  0.480   3      7.800   -2.000  255     30      82.0590568    -169.2434189  -710200.0000000  492600.0000000  -712200.0000000  484800.0000000  
1       280     48      39      -10     82.1122332    -169.1023137  0.000   0.195   20.438  0.409   3      7.800   -2.000  319     38      82.1368932    -168.5932024  -708600.0000000  479800.0000000  -710600.0000000  472000.0000000  
2       312     48      39      -9      82.1450566    -168.7460095  0.000   0.274   28.309  0.526   3      7.800   -1.800  351     39      82.1708185    -168.2410502  -708600.0000000  473400.0000000  -710400.0000000  465600.0000000  
3       344     48      39      -9      82.1775759    -168.3867199  0.000   0.272   27.064  0.432   3      7.800   -1.800  383     39      82.2029041    -167.8784817  -708600.0000000  467000.0000000  -710400.0000000  459200.0000000  
4       424     56      39      -8      82.2699197    -167.5340740  0.000   0.232   21.981  0.352   2      7.800   -1.600  463     48      82.2957730    -167.0242764  -707000.0000000  451000.0000000  -708600.0000000  443200.0000000  
5       248     64      39      -10     82.1033384    -169.5767216  0.000   0.344   36.054  0.561   3      7.800   -2.000  287     54      82.1285762    -169.0696767  -705400.0000000  486200.0000000  -707400.0000000  478400.0000000  
6       192     72      39      -11     82.0564905    -170.2501811  0.000   0.198   19.618  0.389   2      7.800   -2.200  231     61      82.0810357    -169.7407054  -703800.0000000  497400.0000000  -706000.0000000  489600.0000000  
7       392     72      39      -8      82.2628034    -168.0198613  0.000   0.200   19.219  0.415   3      7.800   -1.600  431     64      82.2892374    -167.5121681  -703800.0000000  457400.0000000  -705400.0000000  449600.0000000  
8       544     72      38      -7      82.4114439    -166.2454585  0.000   0.260   27.878  0.449   3      7.600   -1.400  582     65      82.4363873    -165.7410033  -703800.0000000  427000.0000000  -705200.0000000  419400.0000000  
9       480     80      38      -7      82.3622181    -167.0596253  0.000   0.193   20.053  0.423   3      7.600   -1.400  518     73      82.3881062    -166.5611362  -702200.0000000  439800.0000000  -703600.0000000  432200.0000000  
10      656     80      38      -6      82.5289297    -164.9500782  0.000   0.183   19.171  0.379   2      7.600   -1.200  694     74      82.5539603    -164.4404470  -702200.0000000  404600.0000000  -703400.0000000  397000.0000000  
11      688     80      38      -5      82.5581304    -164.5564843  0.000   0.187   20.251  0.409   3      7.600   -1.000  726     75      82.5843124    -164.0504531  -702200.0000000  398200.0000000  -703200.0000000  390600.0000000  
12      624     88      38      -6      82.5120722    -165.3975920  0.000   0.253   27.689  0.483   3      7.600   -1.200  662     82      82.5376200    -164.8906182  -700600.0000000  411000.0000000  -701800.0000000  403400.0000000  
13      720     88      38      -5      82.5998220    -164.2154456  0.000   0.263   28.125  0.525   3      7.600   -1.000  758     83      82.6256129    -163.7053542  -700600.0000000  391800.0000000  -701600.0000000  384200.0000000  
14      288     96      38      -9      82.1934390    -169.3768184  0.000   0.208   21.285  0.389   2      7.600   -1.800  326     87      82.2189342    -168.8820818  -699000.0000000  478200.0000000  -700800.0000000  470600.0000000  
15      592     96      38      -6      82.4947616    -165.8430629  0.000   0.179   18.491  0.381   2      7.600   -1.200  630     90      82.5208225    -165.3387893  -699000.0000000  417400.0000000  -700200.0000000  409800.0000000  
16      856     96      37      -4      82.7316629    -162.5466484  0.000   0.345   36.222  0.604   3      7.400   -0.800  893     92      82.7563298    -162.0412005  -699000.0000000  364600.0000000  -699800.0000000  357200.0000000  
17      888     96      37      -4      82.7586923    -162.1327052  0.000   0.226   24.200  0.404   3      7.400   -0.800  925     92      82.7828961    -161.6239705  -699000.0000000  358200.0000000  -699800.0000000  350800.0000000  
18      192     104     38      -10     82.1044437    -170.4972454  0.000   0.206   21.449  0.421   3      7.600   -2.000  230     94      82.1297434    -170.0041142  -697400.0000000  497400.0000000  -699400.0000000  489800.0000000  
19      232     104     38      -10     82.1469030    -170.0592338  0.000   0.312   33.082  0.518   3      7.600   -2.000  270     94      82.1716837    -169.5620308  -697400.0000000  489400.0000000  -699400.0000000  481800.0000000  
20      528     104     37      -7      82.4462791    -166.6688850  0.000   0.216   20.878  0.393   2      7.400   -1.400  565     97      82.4707623    -166.1754987  -697400.0000000  430200.0000000  -698800.0000000  422800.0000000  
21      776     104     37      -5      82.6753766    -163.6231217  0.000   0.226   22.568  0.490   3      7.400   -1.000  813     99      82.6996193    -163.1184543  -697400.0000000  380600.0000000  -698400.0000000  373200.0000000  
22      920     104     37      -3      82.7984829    -161.7684362  0.000   0.258   25.746  0.510   3      7.400   -0.600  957     101     82.8239274    -161.2621804  -697400.0000000  351800.0000000  -698000.0000000  344400.0000000  
23      960     104     37      -3      82.8313169    -161.2420944  0.000   0.288   31.163  0.541   3      7.400   -0.600  997     101     82.8561768    -160.7316687  -697400.0000000  343800.0000000  -698000.0000000  336400.0000000  
24      416     112     38      -8      82.3484989    -168.0429663  0.000   0.349   39.935  0.613   3      7.600   -1.600  454     104     82.3739708    -167.5413087  -695800.0000000  452600.0000000  -697400.0000000  445000.0000000  
25      448     112     38      -8      82.3804163    -167.6710877  0.000   0.230   24.645  0.485   3      7.600   -1.600  486     104     82.4054538    -167.1660899  -695800.0000000  446200.0000000  -697400.0000000  438600.0000000  
26      560     112     37      -7      82.4895673    -166.3448865  0.000   0.232   24.008  0.433   3      7.400   -1.400  597     105     82.5136828    -165.8475970  -695800.0000000  423800.0000000  -697200.0000000  416400.0000000  
27      656     112     37      -6      82.5798549    -165.1775273  0.000   0.252   25.229  0.474   3      7.400   -1.200  693     106     82.6042375    -164.6775558  -695800.0000000  404600.0000000  -697000.0000000  397200.0000000  
28      688     112     37      -5      82.6092590    -164.7821128  0.000   0.234   25.294  0.447   3      7.400   -1.000  725     107     82.6347990    -164.2858702  -695800.0000000  398200.0000000  -696800.0000000  390800.0000000  
29      824     112     37      -4      82.7302372    -163.0665030  0.000   0.326   34.142  0.563   3      7.400   -0.800  861     108     82.7554834    -162.5629300  -695800.0000000  371000.0000000  -696600.0000000  363600.0000000  
30      992     112     37      -3      82.8703903    -160.8691852  0.000   0.266   28.289  0.487   3      7.400   -0.600  1029    109     82.8948345    -160.3546634  -695800.0000000  337400.0000000  -696400.0000000  330000.0000000  
31      1024    112     37      -2      82.8958748    -160.4409661  0.000   0.196   21.265  0.489   3      7.400   -0.400  1061    110     82.9215088    -159.9294273  -695800.0000000  331000.0000000  -696200.0000000  323600.0000000  
32      1056    112     37      -2      82.9209613    -160.0096803  0.000   0.293   32.271  0.547   3      7.400   -0.400  1093    110     82.9461180    -159.4947786  -695800.0000000  324600.0000000  -696200.0000000  317200.0000000  
33      1112    120     37      -2      82.9773079    -159.2970301  0.000   0.274   29.035  0.502   3      7.400   -0.400  1149    118     83.0016723    -158.7754740  -694200.0000000  313400.0000000  -694600.0000000  306000.0000000  
34      1144    120     36      -1      83.0013240    -158.8567236  0.000   0.166   17.523  0.442   3      7.200   -0.200  1180    119     83.0261575    -158.3517715  -694200.0000000  307000.0000000  -694400.0000000  299800.0000000  
35      264     128     38      -10     82.2167638    -169.8908480  0.000   0.309   32.597  0.589   3      7.600   -2.000  302     118     82.2413440    -169.3886238  -692600.0000000  483000.0000000  -694600.0000000  475400.0000000  
36      304     128     38      -9      82.2585859    -169.4431690  0.000   0.334   37.911  0.597   3      7.600   -1.800  342     119     82.2841583    -168.9444606  -692600.0000000  475000.0000000  -694400.0000000  467400.0000000  
37      608     128     37      -6      82.5603612    -165.8809592  0.000   0.306   33.642  0.548   3      7.400   -1.200  645     122     82.5855350    -165.3846361  -692600.0000000  414200.0000000  -693800.0000000  406800.0000000  
38      736     128     37      -5      82.6783771    -164.2956592  0.000   0.259   28.481  0.533   3      7.400   -1.000  773     123     82.7033734    -163.7930327  -692600.0000000  388600.0000000  -693600.0000000  381200.0000000  
39      1176    128     36      -1      83.0384290    -158.4616510  0.000   0.253   24.756  0.474   3      7.200   -0.200  1212    127     83.0628371    -157.9526016  -692600.0000000  300600.0000000  -692800.0000000  293400.0000000  
40      384     136     38      -8      82.3530538    -168.5942873  0.000   0.293   30.145  0.509   3      7.600   -1.600  422     128     82.3791673    -168.0941791  -691000.0000000  459000.0000000  -692600.0000000  451400.0000000  
41      888     136     36      -4      82.8240876    -162.4012823  0.000   0.230   23.696  0.472   3      7.200   -0.800  924     132     82.8477588    -161.9019647  -691000.0000000  358200.0000000  -691800.0000000  351000.0000000  
42      1256    136     36      0       83.1093160    -157.3851393  0.000   0.204   19.951  0.412   3      7.200   0.000   1292    136     83.1342668    -156.8728541  -691000.0000000  284600.0000000  -691000.0000000  277400.0000000  
43      1320    136     36      0       83.1532923    -156.4718470  0.000   0.312   32.035  0.506   3      7.200   0.000   1356    136     83.1772594    -155.9530073  -691000.0000000  271800.0000000  -691000.0000000  264600.0000000  
44      200     144     38      -10     82.1727745    -170.7227856  0.000   0.254   28.000  0.442   3      7.600   -2.000  238     134     82.1983401    -170.2260513  -689400.0000000  495800.0000000  -691400.0000000  488200.0000000  
45      464     144     38      -8      82.4458160    -167.7243037  0.000   0.162   15.903  0.328   2      7.600   -1.600  502     136     82.4709149    -167.2150826  -689400.0000000  443000.0000000  -691000.0000000  435400.0000000  
46      792     144     36      -5      82.7540405    -163.6977315  0.000   0.195   20.679  0.492   3      7.200   -1.000  828     139     82.7774970    -163.2006941  -689400.0000000  377400.0000000  -690400.0000000  370200.0000000  
47      1048    144     36      -2      82.9679816    -160.3218775  0.000   0.338   35.537  0.544   3      7.200   -0.400  1084    142     82.9927110    -159.8183175  -689400.0000000  326200.0000000  -689800.0000000  319000.0000000  
48      1080    144     36      -2      82.9929569    -159.8857195  0.000   0.289   29.100  0.525   3      7.200   -0.400  1116    142     83.0172160    -159.3788374  -689400.0000000  319800.0000000  -689800.0000000  312600.0000000  
49      1224    144     36      -1      83.1002423    -157.8849086  0.000   0.265   26.098  0.565   3      7.200   -0.200  1260    143     83.1240270    -157.3692692  -689400.0000000  291000.0000000  -689600.0000000  283800.0000000  
50      232     152     38      -10     82.2189549    -170.4335267  0.000   0.348   36.471  0.614   3      7.600   -2.000  270     142     82.2441782    -169.9328868  -687800.0000000  489400.0000000  -689800.0000000  481800.0000000  
51      552     152     37      -7      82.5445559    -166.7365319  0.000   0.292   29.722  0.530   3      7.400   -1.400  589     145     82.5691146    -166.2368237  -687800.0000000  425400.0000000  -689200.0000000  418000.0000000  
52      1128    152     36      -2      83.0430739    -159.2755270  0.000   0.184   19.139  0.425   3      7.200   -0.400  1164    150     83.0666721    -158.7628853  -687800.0000000  310200.0000000  -688200.0000000  303000.0000000  
53      1416    152     32      1       83.2435978    -155.1661595  0.000   0.123   12.521  0.264   1      6.400   0.200   1448    153     83.2654029    -154.7002627  -687800.0000000  252600.0000000  -687600.0000000  246200.0000000  
54      1472    152     32      2       83.2784252    -154.3397531  0.000   0.199   20.376  0.467   3      6.400   0.400   1504    154     83.3011782    -153.8739119  -687800.0000000  241400.0000000  -687400.0000000  235000.0000000  
55      504     160     37      -7      82.5101818    -167.3716717  0.000   0.309   33.461  0.492   3      7.400   -1.400  541     153     82.5354582    -166.8763727  -686200.0000000  435000.0000000  -687600.0000000  427600.0000000  
56      672     160     37      -6      82.6709263    -165.3259545  0.000   0.186   18.862  0.376   2      7.400   -1.200  709     154     82.6954751    -164.8202256  -686200.0000000  401400.0000000  -687400.0000000  394000.0000000  
