CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1296    328     0       0       67.3166120    -87.2932033   0.000   0.319   33.256  0.515   3      0.000   0.000   1296    328     67.3166120    -87.2932033   -1674600.0000000  -1840800.0000000  -1674600.0000000  -1840800.0000000  
1       1200    344     0       0       67.4618142    -87.5377819   0.000   0.283   29.506  0.351   2      0.000   0.000   1200    344     67.4618142    -87.5377819   -1671400.0000000  -1821600.0000000  -1671400.0000000  -1821600.0000000  
2       1248    344     0       0       67.3988461    -87.3877917   0.000   0.325   35.006  0.634   3      0.000   0.000   1248    344     67.3988461    -87.3877917   -1671400.0000000  -1831200.0000000  -1671400.0000000  -1831200.0000000  
3       1136    352     0       0       67.5552122    -87.7117580   0.000   0.257   26.592  0.382   2      0.000   0.000   1136    352     67.5552122    -87.7117580   -1669800.0000000  -1808800.0000000  -1669800.0000000  -1808800.0000000  
4       1168    352     0       0       67.5133523    -87.6109103   0.000   0.277   28.484  0.407   3      0.000   0.000   1168    352     67.5133523    -87.6109103   -1669800.0000000  -1815200.0000000  -1669800.0000000  -1815200.0000000  
5       1056    360     0       0       67.6692895    -87.9381762   0.000   0.359   38.859  0.702   3      0.000   0.000   1056    360     67.6692895    -87.9381762   -1668200.0000000  -1792800.0000000  -1668200.0000000  -1792800.0000000  
6       1088    360     0       0       67.6275662    -87.8363676   0.000   0.287   29.516  0.515   3      0.000   0.000   1088    360     67.6275662    -87.8363676   -1668200.0000000  -1799200.0000000  -1668200.0000000  -1799200.0000000  
7       1024    368     0       0       67.7206656    -88.0129504   0.000   0.337   35.431  0.715   3      0.000   0.000   1024    368     67.7206656    -88.0129504   -1666600.0000000  -1786400.0000000  -1666600.0000000  -1786400.0000000  
8       1120    384     0       0       67.6147353    -87.6526662   0.000   0.179   17.513  0.320   2      0.000   0.000   1120    384     67.6147353    -87.6526662   -1663400.0000000  -1805600.0000000  -1663400.0000000  -1805600.0000000  
9       1152    384     0       0       67.5728273    -87.5516574   0.000   0.221   22.348  0.424   3      0.000   0.000   1152    384     67.5728273    -87.5516574   -1663400.0000000  -1812000.0000000  -1663400.0000000  -1812000.0000000  
10      1280    384     0       0       67.4045807    -87.1514710   0.000   0.302   31.705  0.530   3      0.000   0.000   1280    384     67.4045807    -87.1514710   -1663400.0000000  -1837600.0000000  -1663400.0000000  -1837600.0000000  
11      1128    416     0       0       67.6427855    -87.5173375   0.000   0.264   27.301  0.522   3      0.000   0.000   1128    416     67.6427855    -87.5173375   -1657000.0000000  -1807200.0000000  -1657000.0000000  -1807200.0000000  
12      1288    416     0       0       67.4321597    -87.0168023   0.000   0.334   36.088  0.604   3      0.000   0.000   1288    416     67.4321597    -87.0168023   -1657000.0000000  -1839200.0000000  -1657000.0000000  -1839200.0000000  
13      984     432     0       0       67.8504359    -87.9208903   0.000   0.219   20.964  0.295   1      0.000   0.000   984     432     67.8504359    -87.9208903   -1653800.0000000  -1778400.0000000  -1653800.0000000  -1778400.0000000  
14      920     448     0       0       67.9532376    -88.0719725   0.000   0.155   19.104  0.237   1      0.000   0.000   920     448     67.9532376    -88.0719725   -1650600.0000000  -1765600.0000000  -1650600.0000000  -1765600.0000000  
15      1096    448     0       0       67.7232513    -87.5081418   0.000   0.204   19.856  0.400   2      0.000   0.000   1096    448     67.7232513    -87.5081418   -1650600.0000000  -1800800.0000000  -1650600.0000000  -1800800.0000000  
16      1128    448     0       0       67.6812310    -87.4069084   0.000   0.259   27.325  0.400   2      0.000   0.000   1128    448     67.6812310    -87.4069084   -1650600.0000000  -1807200.0000000  -1650600.0000000  -1807200.0000000  
17      960     472     0       0       67.9302363    -87.8595678   0.000   0.262   26.304  0.496   3      0.000   0.000   960     472     67.9302363    -87.8595678   -1645800.0000000  -1773600.0000000  -1645800.0000000  -1773600.0000000  
18      992     472     0       0       67.8884235    -87.7566804   0.000   0.294   30.466  0.475   3      0.000   0.000   992     472     67.8884235    -87.7566804   -1645800.0000000  -1780000.0000000  -1645800.0000000  -1780000.0000000  
19      1032    472     0       0       67.8360682    -87.6286309   0.000   0.182   18.948  0.386   2      0.000   0.000   1032    472     67.8360682    -87.6286309   -1645800.0000000  -1788000.0000000  -1645800.0000000  -1788000.0000000  
20      1160    472     0       0       67.6678733    -87.2230149   0.000   0.318   33.177  0.530   3      0.000   0.000   1160    472     67.6678733    -87.2230149   -1645800.0000000  -1813600.0000000  -1645800.0000000  -1813600.0000000  
21      1104    480     0       0       67.7511809    -87.3719507   0.000   0.169   16.264  0.369   2      0.000   0.000   1104    480     67.7511809    -87.3719507   -1644200.0000000  -1802400.0000000  -1644200.0000000  -1802400.0000000  
22      1320    496     0       0       67.4846383    -86.6416313   0.000   0.332   37.077  0.499   3      0.000   0.000   1320    496     67.4846383    -86.6416313   -1641000.0000000  -1845600.0000000  -1641000.0000000  -1845600.0000000  
23      960     504     0       0       67.9689684    -87.7482758   0.000   0.223   22.527  0.472   3      0.000   0.000   960     504     67.9689684    -87.7482758   -1639400.0000000  -1773600.0000000  -1639400.0000000  -1773600.0000000  
24      1008    504     0       0       67.9061048    -87.5941418   0.000   0.303   31.026  0.515   3      0.000   0.000   1008    504     67.9061048    -87.5941418   -1639400.0000000  -1783200.0000000  -1639400.0000000  -1783200.0000000  
25      1216    512     0       0       67.6415825    -86.9087066   0.000   0.271   27.993  0.382   2      0.000   0.000   1216    512     67.6415825    -86.9087066   -1637800.0000000  -1824800.0000000  -1637800.0000000  -1824800.0000000  
26      1088    520     0       0       67.8201935    -87.2835148   0.000   0.182   17.460  0.425   3      0.000   0.000   1088    520     67.8201935    -87.2835148   -1636200.0000000  -1799200.0000000  -1636200.0000000  -1799200.0000000  
27      1144    520     0       0       67.7463307    -87.1065865   0.000   0.263   26.203  0.491   3      0.000   0.000   1144    520     67.7463307    -87.1065865   -1636200.0000000  -1810400.0000000  -1636200.0000000  -1810400.0000000  
28      1048    536     0       0       67.8920441    -87.3547832   0.000   0.296   29.217  0.531   3      0.000   0.000   1048    536     67.8920441    -87.3547832   -1633000.0000000  -1791200.0000000  -1633000.0000000  -1791200.0000000  
29      1216    544     0       0       67.6795790    -86.7972167   0.000   0.349   37.313  0.501   3      0.000   0.000   1216    544     67.6795790    -86.7972167   -1631400.0000000  -1824800.0000000  -1631400.0000000  -1824800.0000000  
30      1256    544     0       0       67.6264604    -86.6727108   0.000   0.426   47.752  0.719   3      0.000   0.000   1256    544     67.6264604    -86.6727108   -1631400.0000000  -1832800.0000000  -1631400.0000000  -1832800.0000000  
31      968     552     0       -1      68.0164253    -87.5548463   0.000   0.150   14.421  0.336   2      0.000   -0.200  968     551     68.0152204    -87.5583488   -1629800.0000000  -1775200.0000000  -1630000.0000000  -1775200.0000000  
32      1152    552     0       0       67.7738995    -86.9697380   0.000   0.350   38.381  0.597   3      0.000   0.000   1152    552     67.7738995    -86.9697380   -1629800.0000000  -1812000.0000000  -1629800.0000000  -1812000.0000000  
33      1184    552     0       0       67.7315130    -86.8693151   0.000   0.352   38.394  0.492   3      0.000   0.000   1184    552     67.7315130    -86.8693151   -1629800.0000000  -1818400.0000000  -1629800.0000000  -1818400.0000000  
34      1112    560     0       0       67.8363437    -87.0678273   0.000   0.268   26.877  0.479   3      0.000   0.000   1112    560     67.8363437    -87.0678273   -1628200.0000000  -1804000.0000000  -1628200.0000000  -1804000.0000000  
35      904     568     0       0       68.1196448    -87.7053389   0.000   0.381   40.529  0.633   3      0.000   0.000   904     568     68.1196448    -87.7053389   -1626600.0000000  -1762400.0000000  -1626600.0000000  -1762400.0000000  
36      936     568     0       0       68.0777017    -87.6018432   0.000   0.222   21.396  0.416   3      0.000   0.000   936     568     68.0777017    -87.6018432   -1626600.0000000  -1768800.0000000  -1626600.0000000  -1768800.0000000  
37      1032    568     0       0       67.9514913    -87.2937794   0.000   0.263   27.240  0.477   3      0.000   0.000   1032    568     67.9514913    -87.2937794   -1626600.0000000  -1788000.0000000  -1626600.0000000  -1788000.0000000  
38      1080    576     0       0       67.8977314    -87.1130482   0.000   0.347   37.012  0.590   3      0.000   0.000   1080    576     67.8977314    -87.1130482   -1625000.0000000  -1797600.0000000  -1625000.0000000  -1797600.0000000  
39      912     600     0       0       68.1477875    -87.5668755   0.000   0.358   37.974  0.654   3      0.000   0.000   912     600     68.1477875    -87.5668755   -1620200.0000000  -1764000.0000000  -1620200.0000000  -1764000.0000000  
40      1056    624     0       0       67.9867525    -87.0203900   0.000   0.393   42.300  0.654   3      0.000   0.000   1056    624     67.9867525    -87.0203900   -1615400.0000000  -1792800.0000000  -1615400.0000000  -1792800.0000000  
41      960     688     12      -26     68.1901776    -87.1005233   0.000   0.092   8.698   0.204   1      2.400   -5.200  972     662     68.1432247    -87.1543163   -1602600.0000000  -1773600.0000000  -1607800.0000000  -1776000.0000000  
42      928     696     0       0       68.2420520    -87.1750961   0.000   0.232   23.090  0.416   3      0.000   0.000   928     696     68.2420520    -87.1750961   -1601000.0000000  -1767200.0000000  -1601000.0000000  -1767200.0000000  
43      896     704     0       0       68.2938989    -87.2500337   0.000   0.396   42.108  0.649   3      0.000   0.000   896     704     68.2938989    -87.2500337   -1599400.0000000  -1760800.0000000  -1599400.0000000  -1760800.0000000  
