CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1704    816     0       0       69.8598834    -80.7746507   0.000   0.356   38.612  0.481   3      0.000   0.000   1704    816     69.8598834    -80.7746507   -1288200.0000000  -1787800.0000000  -1288200.0000000  -1787800.0000000  
1       1736    824     0       0       69.8216909    -80.6438681   0.000   0.266   26.747  0.276   1      0.000   0.000   1736    824     69.8216909    -80.6438681   -1286600.0000000  -1794200.0000000  -1286600.0000000  -1794200.0000000  
2       1640    856     1       0       69.9948599    -80.8006291   0.000   0.249   27.309  0.685   3      0.100   0.000   1641    856     69.9934059    -80.7975664   -1280200.0000000  -1775000.0000000  -1280200.0000000  -1775200.0000000  
3       1760    904     0       0       69.8697722    -80.2328451   0.000   0.356   37.831  0.562   3      0.000   0.000   1760    904     69.8697722    -80.2328451   -1270600.0000000  -1799000.0000000  -1270600.0000000  -1799000.0000000  
4       1728    936     0       0       69.9496995    -80.1927388   0.000   0.440   50.928  0.340   2      0.000   0.000   1728    936     69.9496995    -80.1927388   -1264200.0000000  -1792600.0000000  -1264200.0000000  -1792600.0000000  
5       1760    936     0       0       69.9028005    -80.0966235   0.000   0.324   34.996  0.531   3      0.000   0.000   1760    936     69.9028005    -80.0966235   -1264200.0000000  -1799000.0000000  -1264200.0000000  -1799000.0000000  
6       1816    936     0       0       69.8206106    -79.9295190   0.000   0.273   27.632  0.702   3      0.000   0.000   1816    936     69.8206106    -79.9295190   -1264200.0000000  -1810200.0000000  -1264200.0000000  -1810200.0000000  
7       1928    1024    0       0       69.7448706    -79.2249369   0.000   0.278   33.739  0.504   3      0.000   0.000   1928    1024    69.7448706    -79.2249369   -1246600.0000000  -1832600.0000000  -1246600.0000000  -1832600.0000000  
8       1920    1064    0       0       69.7969593    -79.0768164   0.000   0.125   11.587  0.203   1      0.000   0.000   1920    1064    69.7969593    -79.0768164   -1238600.0000000  -1831000.0000000  -1238600.0000000  -1831000.0000000  
9       1920    1096    0       0       69.8290275    -78.9391968   0.000   0.125   12.536  0.262   1      0.000   0.000   1920    1096    69.8290275    -78.9391968   -1232200.0000000  -1831000.0000000  -1232200.0000000  -1831000.0000000  
10      1936    1128    0       0       69.8371532    -78.7548964   0.000   0.115   10.396  0.232   1      0.000   0.000   1936    1128    69.8371532    -78.7548964   -1225800.0000000  -1834200.0000000  -1225800.0000000  -1834200.0000000  
11      1928    1168    0       0       69.8888331    -78.6048469   0.000   0.219   22.578  0.496   3      0.000   0.000   1928    1168    69.8888331    -78.6048469   -1217800.0000000  -1832600.0000000  -1217800.0000000  -1832600.0000000  
12      1960    1168    0       0       69.8410471    -78.5128335   0.000   0.129   16.285  0.284   1      0.000   0.000   1960    1168    69.8410471    -78.5128335   -1217800.0000000  -1839000.0000000  -1217800.0000000  -1839000.0000000  
