CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       504     24      14      50      82.1205115    2.0193590     0.000   0.257   23.825  0.528   3      2.800   10.000  518     74      82.0356243    2.3355849     625400.0000000  -582800.0000000  635400.0000000  -585600.0000000  
1       536     24      14      50      82.0802997    1.7071410     0.000   0.166   14.662  0.289   1      2.800   10.000  550     74      81.9956546    2.0250947     625400.0000000  -589200.0000000  635400.0000000  -592000.0000000  
2       600     32      16      51      81.9885912    1.1653352     0.000   0.182   18.396  0.351   2      3.200   10.200  616     83      81.9005118    1.4754183     627000.0000000  -602000.0000000  637200.0000000  -605200.0000000  
3       472     40      15      50      82.1388402    2.4804738     0.000   0.342   36.954  0.650   3      3.000   10.000  487     90      82.0523701    2.7826297     628600.0000000  -576400.0000000  638600.0000000  -579400.0000000  
4       568     56      16      48      81.9971707    1.6893483     0.000   0.186   18.875  0.328   2      3.200   9.600   584     104     81.9127288    1.9672964     631800.0000000  -595600.0000000  641400.0000000  -598800.0000000  
5       688     56      17      55      81.8443378    0.5585635     0.000   0.169   17.353  0.248   1      3.400   11.000  705     111     81.7501838    0.8961636     631800.0000000  -619600.0000000  642800.0000000  -623000.0000000  
6       656     64      18      49      81.8748415    0.9283439     0.000   0.127   10.495  0.332   2      3.600   9.800   674     113     81.7870657    1.2003074     633400.0000000  -613200.0000000  643200.0000000  -616800.0000000  
7       440     72      15      50      82.1348002    3.0876513     0.000   0.256   27.435  0.381   2      3.000   10.000  455     122     82.0478974    3.3830058     635000.0000000  -570000.0000000  645000.0000000  -573000.0000000  
8       472     72      15      50      82.0953925    2.7694547     0.000   0.324   34.854  0.609   3      3.000   10.000  487     122     82.0087200    3.0668188     635000.0000000  -576400.0000000  645000.0000000  -579400.0000000  
9       552     88      16      49      81.9743128    2.1314286     0.000   0.190   19.140  0.415   3      3.200   9.800   568     137     81.8882247    2.4127726     638200.0000000  -592400.0000000  648000.0000000  -595600.0000000  
10      592     88      17      51      81.9241284    1.7480288     0.000   0.152   11.514  0.216   1      3.400   10.200  609     139     81.8343697    2.0398595     638200.0000000  -600400.0000000  648400.0000000  -603800.0000000  
11      624     88      18      49      81.8837265    1.4447439     0.000   0.201   20.860  0.376   2      3.600   9.800   642     137     81.7956067    1.7114435     638200.0000000  -606800.0000000  648000.0000000  -610400.0000000  
