CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1160    64      22      19      78.2783571    -158.0875752  0.000   0.189   19.482  0.372   2      4.400   3.800   1182    83      78.3260499    -157.9720887  -1172000.0000000  499600.0000000  -1168200.0000000  495200.0000000  
1       1192    88      22      19      78.3415913    -157.9064736  0.000   0.185   16.622  0.306   2      4.400   3.800   1214    107     78.3892148    -157.7896059  -1167200.0000000  493200.0000000  -1163400.0000002  488800.0000001  
2       1152    112     22      19      78.3532352    -158.3245882  0.000   0.201   21.732  0.406   3      4.400   3.800   1174    131     78.4010306    -158.2093328  -1162400.0000000  501200.0000000  -1158600.0000002  496800.0000001  
3       1128    144     22      19      78.3894067    -158.6397772  0.000   0.240   24.942  0.456   3      4.400   3.800   1150    163     78.4373324    -158.5254714  -1156000.0000002  506000.0000001  -1152200.0000002  501600.0000001  
4       1160    144     21      19      78.4127400    -158.3730318  0.000   0.201   19.176  0.308   2      4.200   3.800   1181    163     78.4598378    -158.2657743  -1156000.0000002  499600.0000001  -1152200.0000001  495400.0000001  
5       1088    160     21      19      78.3866116    -159.0307026  0.000   0.168   14.419  0.332   2      4.200   3.800   1109    179     78.4339516    -158.9263904  -1152800.0000002  514000.0000001  -1149000.0000002  509800.0000001  
6       1200    160     21      19      78.4684697    -158.0953377  0.000   0.201   20.272  0.469   3      4.200   3.800   1221    179     78.5154668    -157.9864117  -1152800.0000001  491600.0000001  -1149000.0000001  487400.0000001  
7       1248    160     21      19      78.5026109    -157.6904106  0.000   0.178   17.698  0.341   2      4.200   3.800   1269    179     78.5494556    -157.5794884  -1152800.0000001  482000.0000001  -1149000.0000001  477800.0000001  
8       1280    160     21      19      78.5250543    -157.4191206  0.000   0.147   15.013  0.295   1      4.200   3.800   1301    179     78.5717954    -157.3068617  -1152800.0000001  475600.0000001  -1149000.0000001  471400.0000001  
9       1312    168     21      19      78.5607902    -157.1745663  0.000   0.189   18.190  0.379   2      4.200   3.800   1333    187     78.6074383    -157.0609446  -1151200.0000001  469200.0000001  -1147400.0000001  465000.0000001  
10      1104    192     21      19      78.4519554    -159.0162582  0.000   0.185   18.603  0.425   3      4.200   3.800   1125    211     78.4992952    -158.9112897  -1146400.0000001  510800.0000001  -1142600.0000001  506600.0000001  
