CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1016    144     -162    11      80.4664811    101.9946977   0.000   0.101   10.579  0.216   1      -8.100  0.550   854     155     80.2053002    102.8461410   563800.0000000  868000.0000000  566000.0000000  900400.0000000  
1       984     160     -162    11      80.4012796    102.0388238   0.000   0.125   11.541  0.305   2      -8.100  0.550   822     171     80.1400215    102.8834335   567000.0000000  874400.0000000  569200.0000000  906800.0000000  
2       1096    176     -164    13      80.5566746    101.2076298   0.000   0.275   29.692  0.564   3      -8.200  0.650   932     189     80.2923398    102.0818710   570200.0000000  852000.0000000  572800.0000000  884800.0000000  
3       840     184     -154    26      80.1552267    102.6628202   0.000   0.092   8.547   0.206   1      -7.700  1.300   686     210     79.8906422    103.2933465   571800.0000000  903200.0000000  577000.0000000  934000.0000001  
4       968     208     -163    12      80.3285989    101.6943199   0.000   0.092   7.925   0.214   1      -8.150  0.600   805     220     80.0656967    102.5385843   576600.0000000  877600.0000000  579000.0000000  910200.0000000  
5       1128    208     -165    13      80.5724556    100.7106001   0.000   0.163   11.848  0.266   1      -8.250  0.650   963     221     80.3078359    101.6059072   576600.0000000  845600.0000000  579200.0000000  878600.0000000  
6       1040    216     -164    12      80.4305132    101.1845121   0.000   0.272   28.084  0.595   3      -8.200  0.600   876     228     80.1672949    102.0571228   578200.0000000  863200.0000000  580600.0000000  896000.0000000  
7       1176    224     -165    12      80.6283749    100.2571184   0.000   0.162   15.681  0.306   2      -8.250  0.600   1011    236     80.3659169    101.1792800   579800.0000000  836000.0000000  582200.0000000  869000.0000000  
8       1024    248     -163    12      80.3734219    100.9906461   0.000   0.155   15.599  0.364   2      -8.150  0.600   861     260     80.1122588    101.8575634   584600.0000000  866400.0000000  587000.0000000  899000.0000000  
9       1112    256     -165    8       80.4984419    100.3701860   0.000   0.305   31.091  0.588   3      -8.250  0.400   947     264     80.2398221    101.3129315   586200.0000000  848800.0000000  587800.0000000  881800.0000000  
10      1152    272     -166    8       80.5419036    99.9695809    0.000   0.110   9.906   0.237   1      -8.300  0.400   986     280     80.2828372    100.9333883   589400.0000000  840800.0000000  591000.0000000  874000.0000000  
11      992     280     -159    11      80.2919485    100.8968504   5.625   0.121   10.617  0.211   1      -7.950  0.550   833     291     80.0381991    101.7447621   591000.0000000  872800.0000000  593200.0000000  904600.0000000  
12      1112    288     -163    7       80.4649673    100.0787142   5.625   0.124   11.664  0.342   2      -8.150  0.350   949     295     80.2112243    101.0228729   592600.0000000  848800.0000000  594000.0000000  881400.0000000  
13      1112    320     -158    6       80.4312504    99.7892981    5.625   0.139   14.713  0.311   2      -7.900  0.300   954     326     80.1869242    100.7163542   599000.0000000  848800.0000000  600200.0000000  880400.0000000  
14      1296    384     0       0       80.6347817    98.0038656    0.000   0.260   26.731  0.431   3      0.000   0.000   1296    384     80.6347817    98.0038656    611800.0000000  812000.0000000  611800.0000000  812000.0000000  
15      1064    424     0       0       80.2488116    99.1691713    0.000   0.208   20.277  0.296   1      0.000   0.000   1064    424     80.2488116    99.1691713    619800.0000000  858400.0000000  619800.0000000  858400.0000000  
16      1096    424     0       0       80.2963192    98.9654299    0.000   0.149   12.981  0.204   1      0.000   0.000   1096    424     80.2963192    98.9654299    619800.0000000  852000.0000000  619800.0000000  852000.0000000  
17      1304    424     0       0       80.6021046    97.5909696    0.000   0.353   39.642  0.708   3      0.000   0.000   1304    424     80.6021046    97.5909696    619800.0000000  810400.0000000  619800.0000000  810400.0000000  
18      1720    448     0       0       81.1675695    94.3403594    0.000   0.300   31.807  0.520   3      0.000   0.000   1720    448     81.1675695    94.3403594    624600.0000000  727200.0000000  624600.0000000  727200.0000000  
19      1080    456     0       0       80.2380342    98.7874278    0.000   0.423   45.542  0.708   3      0.000   0.000   1080    456     80.2380342    98.7874278    626200.0000000  855200.0000000  626200.0000000  855200.0000000  
20      1288    456     -1      0       80.5430898    97.4157560    0.000   0.403   45.548  0.717   3      -0.050  0.000   1287    456     80.5416362    97.4225626    626200.0000000  813600.0000000  626200.0000000  813800.0000000  
