CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       792     200     -2      0       87.4530739    47.8665527    0.000   0.222   21.731  0.421   3      -0.400  0.000   790     200     87.4528867    47.9494966    275600.0000000  13800.0000000  275600.0000000  14200.0000000  
1       872     216     -2      -1      87.4266538    44.5478906    0.000   0.209   21.896  0.475   3      -0.400  -0.200  870     215     87.4285256    44.6298242    278800.0000000  -2200.0000000  278600.0000000  -1800.0000000  
2       608     224     -1      1       87.3701835    55.2293059    0.000   0.244   26.157  0.356   2      -0.200  0.200   607     225     87.3680394    55.2617156    280400.0000000  50600.0000000  280600.0000000  50800.0000000  
3       840     224     -2      -1      87.4116808    45.8581465    0.000   0.238   22.283  0.464   3      -0.400  -0.200  838     223     87.4134680    45.9405314    280400.0000000  4200.0000000  280200.0000000  4600.0000000  
4       912     232     -2      -1      87.3955067    42.9285025    0.000   0.195   20.152  0.342   2      -0.400  -0.200  910     231     87.3974817    43.0082596    282000.0000000  -10200.0000000  281800.0000000  -9800.0000000  
5       944     232     -2      -1      87.3927041    41.6311573    0.000   0.243   24.871  0.402   3      -0.400  -0.200  942     231     87.3947607    41.7098256    282000.0000000  -16600.0000000  281800.0000000  -16200.0000000  
6       680     240     -1      1       87.3612147    52.2741590    0.000   0.226   24.381  0.466   3      -0.200  0.200   679     241     87.3591501    52.3088153    283600.0000000  36200.0000000  283800.0000000  36400.0000000  
7       792     240     -1      0       87.3793494    47.7858201    0.000   0.274   27.909  0.537   3      -0.200  0.000   791     240     87.3792591    47.8261293    283600.0000000  13800.0000000  283600.0000000  14000.0000000  
8       592     256     -1      1       87.3067652    55.6244800    0.000   0.349   37.429  0.580   3      -0.200  0.200   591     257     87.3046110    55.6558116    286800.0000000  53800.0000000  287000.0000000  54000.0000000  
9       1008    256     -2      -1      87.3390532    39.1470279    0.000   0.310   32.358  0.545   3      -0.400  -0.200  1006    255     87.3412629    39.2221165    286800.0000000  -29400.0000000  286600.0000000  -29000.0000000  
10      1040    256     -2      -1      87.3323845    37.8848190    0.000   0.339   35.850  0.538   3      -0.400  -0.200  1038    255     87.3346705    37.9586558    286800.0000000  -35800.0000000  286600.0000000  -35400.0000000  
11      648     264     -1      1       87.3092858    53.4024873    0.000   0.188   18.339  0.406   3      -0.200  0.200   647     265     87.3071902    53.4356029    288400.0000000  42600.0000000  288600.0000000  42800.0000000  
12      952     264     -2      -1      87.3328647    41.3890354    0.000   0.209   21.499  0.428   3      -0.400  -0.200  950     263     87.3349363    41.4657494    288400.0000000  -18200.0000000  288200.0000000  -17800.0000000  
13      1104    272     -2      -1      87.2860827    35.4864236    0.000   0.353   38.264  0.514   3      -0.400  -0.200  1102    271     87.2885105    35.5569153    290000.0000000  -48600.0000000  289800.0000000  -48200.0000000  
14      504     280     -1      1       87.2291572    58.7585153    0.000   0.284   31.483  0.571   3      -0.200  0.200   503     281     87.2269258    58.7864895    291600.0000000  71400.0000000  291800.0000000  71600.0000000  
15      1072    280     -2      -1      87.2806060    36.7653936    0.000   0.335   34.763  0.595   3      -0.400  -0.200  1070    279     87.2829587    36.8368678    291600.0000000  -42200.0000000  291400.0000000  -41800.0000000  
16      568     288     -1      1       87.2403712    56.3024163    0.000   0.376   42.546  0.718   3      -0.200  0.200   567     289     87.2381997    56.3324633    293200.0000000  58600.0000000  293400.0000000  58800.0000000  
17      600     288     -1      1       87.2513336    55.0949097    0.000   0.291   30.647  0.491   3      -0.200  0.200   599     289     87.2491931    55.1260234    293200.0000000  52200.0000000  293400.0000000  52400.0000000  
18      1160    288     -2      -1      87.2381800    33.4722710    0.000   0.366   39.321  0.490   3      -0.400  -0.200  1158    287     87.2407236    33.5397247    293200.0000000  -59800.0000000  293000.0000000  -59400.0000000  
19      1192    288     -2      -1      87.2257763    32.2768439    0.000   0.305   31.981  0.505   3      -0.400  -0.200  1190    287     87.2283872    32.3428844    293200.0000000  -66200.0000000  293000.0000000  -65800.0000000  
20      224     296     0       1       87.0360015    68.3719438    0.000   0.274   29.993  0.590   3      0.000   0.200   224     297     87.0343077    68.3577971    294800.0000000  127400.0000000  295000.0000000  127400.0000000  
