CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1104    224     2       0       72.7300150    -114.1222717  0.000   0.358   37.862  0.614   3      0.400   0.000   1106    224     72.7287272    -114.1109097  -1760800.0000000  -671600.0000000  -1760800.0000000  -672000.0000000  
1       1608    296     0       0       72.5038254    -111.1410913  0.000   0.545   70.264  0.859   3      0.000   0.000   1608    296     72.5038254    -111.1410913  -1746400.0000000  -772400.0000000  -1746400.0000000  -772400.0000000  
2       672     320     0       0       73.1569194    -116.4269893  0.000   0.338   35.232  0.703   3      0.000   0.000   672     320     73.1569194    -116.4269893  -1741600.0000000  -585200.0000000  -1741600.0000000  -585200.0000000  
3       1152    328     1       0       72.8740121    -113.6199424  0.000   0.364   40.200  0.654   3      0.200   0.000   1153    328     72.8733533    -113.6142321  -1740000.0000000  -681200.0000000  -1740000.0000000  -681400.0000000  
4       1624    328     0       0       72.5449029    -110.9752144  0.000   0.346   37.915  0.598   3      0.000   0.000   1624    328     72.5449029    -110.9752144  -1740000.0000000  -775600.0000000  -1740000.0000000  -775600.0000000  
5       696     352     0       0       73.1978408    -116.2210196  0.000   0.419   46.727  0.708   3      0.000   0.000   696     352     73.1978408    -116.2210196  -1735200.0000000  -590000.0000000  -1735200.0000000  -590000.0000000  
6       1104    360     0       0       72.9593760    -113.8235357  0.000   0.278   27.347  0.563   3      0.000   0.000   1104    360     72.9593760    -113.8235357  -1733600.0000000  -671600.0000000  -1733600.0000000  -671600.0000000  
7       1152    360     1       0       72.9278449    -113.5481736  0.000   0.299   31.098  0.589   3      0.200   0.000   1153    360     72.9271839    -113.5424479  -1733600.0000000  -681200.0000000  -1733600.0000000  -681400.0000000  
8       1608    368     0       0       72.6226310    -110.9651152  0.000   0.460   53.616  0.733   3      0.000   0.000   1608    368     72.6226310    -110.9651152  -1732000.0000000  -772400.0000000  -1732000.0000000  -772400.0000000  
9       736     392     0       0       73.2427872    -115.9028622  0.000   0.359   38.143  0.574   3      0.000   0.000   736     392     73.2427872    -115.9028622  -1727200.0000000  -598000.0000000  -1727200.0000000  -598000.0000000  
10      1584    400     0       0       72.6930555    -111.0190293  0.000   0.477   54.520  0.757   3      0.000   0.000   1584    400     72.6930555    -111.0190293  -1725600.0000000  -767600.0000000  -1725600.0000000  -767600.0000000  
11      1104    408     0       0       73.0402475    -113.7161431  0.000   0.304   31.192  0.503   3      0.000   0.000   1104    408     73.0402475    -113.7161431  -1724000.0000000  -671600.0000000  -1724000.0000000  -671600.0000000  
12      1160    408     1       0       73.0032386    -113.3936763  0.000   0.409   45.960  0.742   3      0.200   0.000   1161    408     73.0025729    -113.3879310  -1724000.0000000  -682800.0000000  -1724000.0000000  -683000.0000000  
