CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1312    112     1       -8      70.9004719    -134.9451085  0.000   0.245   26.695  0.247   1      0.067   -0.533  1313    104     70.8860912    -134.9396656  -2087600.0000000  -2000.0000000  -2089200.0000000  -2200.0000000  
1       1344    112     1       -8      70.9003287    -134.7694568  0.000   0.262   26.835  0.428   3      0.067   -0.533  1345    104     70.8859426    -134.7641485  -2087600.0000000  -8400.0000000  -2089200.0000000  -8600.0000000  
2       1376    128     1       -8      70.9287679    -134.5931859  0.000   0.244   24.770  0.383   2      0.067   -0.533  1377    120     70.9143754    -134.5880049  -2084400.0000000  -14800.0000000  -2086000.0000000  -15000.0000000  
3       1328    144     1       -8      70.9579437    -134.8568434  0.000   0.284   31.826  0.571   3      0.067   -0.533  1329    136     70.9435579    -134.8514516  -2081200.0000000  -5200.0000000  -2082800.0000000  -5400.0000000  
4       1400    160     1       -8      70.9859354    -134.4595939  0.000   0.168   19.094  0.255   1      0.067   -0.533  1401    152     70.9715367    -134.4544998  -2078000.0000000  -19600.0000000  -2079600.0000000  -19800.0000000  
5       1360    168     1       -8      71.0008581    -134.6799152  0.000   0.330   34.084  0.649   3      0.067   -0.533  1361    160     70.9864652    -134.6746473  -2076400.0000000  -11600.0000000  -2078000.0000000  -11800.0000000  
6       1136    176     1       -8      71.0131451    -135.9167426  0.000   0.253   27.739  0.301   2      0.067   -0.533  1137    168     70.9987921    -135.9105190  -2074800.0000000  33200.0000000  -2076400.0000000  33000.0000000  
7       1224    176     1       -8      71.0150057    -135.4307872  0.000   0.377   43.082  0.628   3      0.067   -0.533  1225    168     71.0006360    -135.4249368  -2074800.0000000  15600.0000000  -2076400.0000000  15400.0000000  
8       1328    184     1       -8      71.0298585    -134.8562910  0.000   0.395   42.444  0.654   3      0.067   -0.533  1329    176     71.0154697    -134.8508789  -2073200.0000000  -5200.0000000  -2074800.0000000  -5400.0000000  
9       1080    192     2       -8      71.0400245    -136.2278158  0.000   0.202   23.243  0.276   1      0.133   -0.533  1082    184     71.0257199    -136.2158190  -2071600.0000000  44400.0000000  -2073200.0000000  44000.0000000  
10      1296    200     1       -8      71.0586840    -135.0332149  0.000   0.364   38.766  0.662   3      0.067   -0.533  1297    192     71.0442997    -135.0276577  -2070000.0000000  1200.0000000  -2071600.0000000  1000.0000000  
11      1120    208     2       -8      71.0701935    -136.0081953  0.000   0.282   31.937  0.629   3      0.133   -0.533  1122    200     71.0558728    -135.9963479  -2068400.0000000  36400.0000000  -2070000.0000000  36000.0000000  
