CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       952     632     0       0       64.3314862    -74.7780738   0.000   0.258   26.849  0.391   2      0.000   0.000   952     632     64.3314862    -74.7780738   -1403600.0000000  -2453000.0000000  -1403600.0000000  -2453000.0000000  
1       968     664     0       0       64.3349331    -74.6332183   0.000   0.408   44.596  0.710   3      0.000   0.000   968     664     64.3349331    -74.6332183   -1397200.0000000  -2456200.0000000  -1397200.0000000  -2456200.0000000  
2       1000    672     0       0       64.2929464    -74.5410130   0.000   0.221   21.540  0.299   1      0.000   0.000   1000    672     64.2929464    -74.5410130   -1395600.0000000  -2462600.0000000  -1395600.0000000  -2462600.0000000  
3       960     696     0       0       64.3749538    -74.5363086   0.000   0.428   48.494  0.699   3      0.000   0.000   960     696     64.3749538    -74.5363086   -1390800.0000000  -2454600.0000000  -1390800.0000000  -2454600.0000000  
4       968     736     0       0       64.3973015    -74.3787920   0.000   0.367   39.705  0.625   3      0.000   0.000   968     736     64.3973015    -74.3787920   -1382800.0000000  -2456200.0000000  -1382800.0000000  -2456200.0000000  
5       1008    744     0       0       64.3428555    -74.2709117   0.000   0.323   33.791  0.476   3      0.000   0.000   1008    744     64.3428555    -74.2709117   -1381200.0000000  -2464200.0000000  -1381200.0000000  -2464200.0000000  
6       1088    744     0       0       64.2200635    -74.1130216   0.000   0.313   30.013  0.423   3      0.000   0.000   1088    744     64.2200635    -74.1130216   -1381200.0000000  -2480200.0000000  -1381200.0000000  -2480200.0000000  
7       1048    752     0       0       64.2883333    -74.1635037   0.000   0.190   18.901  0.284   1      0.000   0.000   1048    752     64.2883333    -74.1635037   -1379600.0000000  -2472200.0000000  -1379600.0000000  -2472200.0000000  
8       1144    752     0       0       64.1408450    -73.9752671   0.000   0.202   20.530  0.364   2      0.000   0.000   1144    752     64.1408450    -73.9752671   -1379600.0000000  -2491400.0000000  -1379600.0000000  -2491400.0000000  
9       904     760     0       0       64.5161293    -74.4216177   0.000   0.349   38.772  0.635   3      0.000   0.000   904     760     64.5161293    -74.4216177   -1378000.0000000  -2443400.0000000  -1378000.0000000  -2443400.0000000  
