CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       56      184     -3      -23     82.9540601    -125.5401430  0.000   0.221   25.046  0.382   2      -0.600  -4.600  53      161     82.9132225    -125.6406174  -753800.0000000  -125600.0000000  -758400.0000000  -125000.0000000  
1       112     200     -3      -22     82.9653542    -124.6709730  0.000   0.271   27.562  0.553   3      -0.600  -4.400  109     178     82.9265180    -124.7739758  -750600.0000000  -136800.0000000  -755000.0000000  -136200.0000000  
2       56      216     -3      -23     83.0121207    -125.4606206  0.000   0.125   15.936  0.311   2      -0.600  -4.600  53      193     82.9712977    -125.5623902  -747400.0000000  -125600.0000000  -752000.0000000  -125000.0000000  
3       120     240     -3      -21     83.0350539    -124.4427807  0.000   0.175   18.176  0.420   3      -0.600  -4.200  117     219     82.9980745    -124.5453416  -742600.0000000  -138400.0000000  -746800.0000000  -137800.0000000  
4       80      248     -3      -22     83.0626551    -125.0193707  0.000   0.218   22.047  0.352   2      -0.600  -4.400  77      226     83.0237390    -125.1218668  -741000.0000000  -130400.0000000  -745400.0000000  -129800.0000000  
5       168     248     -4      -20     83.0327669    -123.7049380  0.000   0.116   11.101  0.313   2      -0.800  -4.000  164     228     82.9981123    -123.8232376  -741000.0000000  -148000.0000000  -745000.0000000  -147200.0000000  
6       168     280     -4      -20     83.0904895    -123.6090947  0.000   0.220   22.709  0.371   2      -0.800  -4.000  164     260     83.0558568    -123.7288595  -734600.0000000  -148000.0000000  -738600.0000000  -147200.0000000  
7       200     296     -4      -18     83.1074257    -123.0797614  0.000   0.175   17.997  0.385   2      -0.800  -3.600  196     278     83.0765288    -123.1962280  -731400.0000000  -154400.0000000  -735000.0000000  -153600.0000000  
8       96      304     -4      -22     83.1588652    -124.6260809  0.000   0.169   16.269  0.360   2      -0.800  -4.400  92      282     83.1203587    -124.7473542  -729800.0000000  -133600.0000000  -734200.0000000  -132800.0000000  
9       136     304     -4      -20     83.1452292    -124.0195758  0.000   0.160   16.086  0.343   2      -0.800  -4.000  132     284     83.1104922    -124.1382221  -729800.0000000  -141600.0000000  -733800.0000000  -140800.0000000  
10      232     304     -4      -17     83.1093990    -122.5743109  0.000   0.158   15.383  0.377   2      -0.800  -3.400  228     287     83.0804240    -122.6898142  -729800.0000000  -160800.0000000  -733200.0000000  -160000.0000000  
11      192     336     -5      -18     83.1824758    -123.0730272  0.000   0.187   16.424  0.459   3      -1.000  -3.600  187     318     83.1519544    -123.2059064  -723400.0000000  -152800.0000000  -727000.0000000  -151800.0000000  
12      240     336     -5      -16     83.1636760    -122.3471357  354.375  0.182   19.405  0.543   3      -1.000  -3.200  235     320     83.1369498    -122.4762020  -723400.0000000  -162400.0000000  -726600.0000000  -161400.0000000  
13      272     336     -6      -14     83.1505377    -121.8654769  0.000   0.198   20.814  0.471   3      -1.200  -2.800  266     322     83.1279413    -122.0042308  -723400.0000000  -168800.0000000  -726200.0000000  -167600.0000000  
14      96      344     -4      -21     83.2312497    -124.5136395  0.000   0.231   23.140  0.449   3      -0.800  -4.200  92      323     83.1945786    -124.6340499  -721800.0000000  -133600.0000000  -726000.0000000  -132800.0000000  
15      128     344     -5      -20     83.2202852    -124.0232321  0.000   0.202   20.873  0.429   3      -1.000  -4.000  123     324     83.1858908    -124.1583984  -721800.0000000  -140000.0000000  -725800.0000000  -139000.0000000  
16      160     344     -5      -19     83.2088270    -123.5344475  0.000   0.250   25.665  0.484   3      -1.000  -3.800  155     325     83.1763745    -123.6688098  -721800.0000000  -146400.0000000  -725600.0000000  -145400.0000000  
17      264     368     -7      -15     83.2112218    -121.8735564  0.000   0.206   20.852  0.443   3      -1.400  -3.000  257     353     83.1872417    -122.0321205  -717000.0000000  -167200.0000000  -720000.0000000  -165800.0000000  
18      296     368     -7      -13     83.1976077    -121.3894735  0.000   0.184   18.780  0.435   3      -1.400  -2.600  289     355     83.1773661    -121.5422165  -717000.0000000  -173600.0000000  -719600.0000000  -172200.0000000  
19      352     400     -6      -10     83.2296255    -120.4224608  0.000   0.153   13.213  0.400   3      -1.200  -2.000  346     390     83.2145787    -120.5520800  -710600.0000000  -184800.0000000  -712600.0000000  -183600.0000000  
20      160     408     -5      -18     83.3242049    -123.3330794  0.000   0.207   20.704  0.439   3      -1.000  -3.600  155     390     83.2936075    -123.4675848  -709000.0000000  -146400.0000000  -712600.0000000  -145400.0000000  
21      192     408     -6      -17     83.3120474    -122.8379296  0.000   0.175   17.171  0.400   2      -1.200  -3.400  186     391     83.2837697    -122.9865571  -709000.0000000  -152800.0000000  -712400.0000000  -151600.0000000  
22      296     408     -6      -13     83.2691218    -121.2417044  0.000   0.214   19.770  0.447   3      -1.200  -2.600  290     395     83.2484922    -121.3813015  -709000.0000000  -173600.0000000  -711600.0000000  -172400.0000000  
23      128     416     -5      -18     83.3503061    -123.8053757  0.000   0.278   29.304  0.500   3      -1.000  -3.600  123     398     83.3195800    -123.9382339  -707400.0000000  -140000.0000000  -711000.0000000  -139000.0000000  
24      224     416     -6      -16     83.3137567    -122.3169183  0.000   0.304   31.542  0.522   3      -1.200  -3.200  218     400     83.2874338    -122.4643626  -707400.0000000  -159200.0000000  -710600.0000000  -158000.0000000  
25      264     416     -6      -14     83.2972098    -121.7017086  0.000   0.178   17.571  0.435   3      -1.200  -2.800  258     402     83.2746570    -121.8440468  -707400.0000000  -167200.0000000  -710200.0000000  -166000.0000000  
26      328     432     -7      -11     83.2976716    -120.6616793  0.000   0.166   18.104  0.395   2      -1.400  -2.200  321     421     83.2812272    -120.8111818  -704200.0000000  -180000.0000000  -706400.0000000  -178600.0000000  
27      360     432     -7      -10     83.2828458    -120.1739673  0.000   0.123   11.995  0.279   1      -1.400  -2.000  353     422     83.2683310    -120.3203530  -704200.0000000  -186400.0000000  -706200.0000000  -185000.0000000  
28      192     448     -6      -16     83.3839886    -122.7033331  0.000   0.198   18.891  0.334   2      -1.200  -3.200  186     432     83.3575486    -122.8508004  -701000.0000000  -152800.0000000  -704200.0000000  -151600.0000000  
29      224     448     -6      -16     83.3711961    -122.2049193  0.000   0.171   15.421  0.377   2      -1.200  -3.200  218     432     83.3449052    -122.3540830  -701000.0000000  -159200.0000000  -704200.0000000  -158000.0000000  
30      152     464     -3      -18     83.4281090    -123.2769674  0.000   0.119   11.559  0.277   1      -0.600  -3.600  149     446     83.3967833    -123.3825011  -697800.0000000  -144800.0000000  -701400.0000000  -144200.0000000  
31      416     472     -9      -4      83.3265805    -119.1546536  0.000   0.087   8.548   0.238   1      -1.800  -0.800  407     468     83.3239973    -119.3089798  -696200.0000000  -197600.0000000  -697000.0000000  -195800.0000000  
32      224     480     -3      -15     83.4286131    -122.0909586  0.000   0.226   22.717  0.493   3      -0.600  -3.000  221     465     83.4029279    -122.1914741  -694600.0000000  -159200.0000000  -697600.0000000  -158600.0000000  
33      184     488     -4      -17     83.4590522    -122.6919842  0.000   0.250   26.911  0.438   3      -0.800  -3.400  180     471     83.4300381    -122.8131276  -693000.0000000  -151200.0000000  -696400.0000000  -150400.0000000  
