CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       568     88      1       1       77.8098895    -119.6425066  0.000   0.295   31.338  0.631   3      0.200   0.200   569     89      77.8111667    -119.6318780  -1278000.0000000  -351000.0000000  -1277800.0000000  -351200.0000000  
1       600     88      1       1       77.7942812    -119.3760473  0.000   0.184   18.753  0.387   2      0.200   0.200   601     89      77.7955479    -119.3654045  -1278000.0000000  -357400.0000000  -1277800.0000000  -357600.0000000  
2       648     88      1       1       77.7703799    -118.9776573  0.000   0.221   24.869  0.488   3      0.200   0.200   649     89      77.7716308    -118.9669941  -1278000.0000000  -367000.0000000  -1277800.0000000  -367200.0000000  
3       712     88      1       1       77.7376042    -118.4489406  0.000   0.218   21.377  0.459   3      0.200   0.200   713     89      77.7388342    -118.4382522  -1278000.0000000  -379800.0000000  -1277800.0000000  -380000.0000000  
4       408     96      1       1       77.8981575    -120.9679814  0.000   0.317   33.511  0.610   3      0.200   0.200   409     97      77.8994865    -120.9574185  -1276400.0000000  -319000.0000000  -1276200.0000000  -319200.0000000  
5       440     96      1       1       77.8838521    -120.6979043  0.000   0.359   39.017  0.609   3      0.200   0.200   441     97      77.8851706    -120.6873243  -1276400.0000000  -325400.0000000  -1276200.0000000  -325600.0000000  
6       512     96      1       1       77.8506928    -120.0926130  0.000   0.259   26.988  0.547   3      0.200   0.200   513     97      77.8519877    -120.0819965  -1276400.0000000  -339800.0000000  -1276200.0000000  -340000.0000000  
7       208     104     1       1       77.9957513    -122.6550151  0.000   0.329   34.976  0.587   3      0.200   0.200   209     105     77.9971452    -122.6445584  -1274800.0000000  -279000.0000000  -1274600.0000000  -279200.0000000  
8       248     104     1       1       77.9799149    -122.3123442  0.000   0.360   39.151  0.659   3      0.200   0.200   249     105     77.9812956    -122.3018616  -1274800.0000000  -287000.0000000  -1274600.0000000  -287200.0000000  
9       312     104     1       1       77.9536926    -121.7659936  0.000   0.343   37.454  0.643   3      0.200   0.200   313     105     77.9550524    -121.7554713  -1274800.0000000  -299800.0000000  -1274600.0000000  -300000.0000000  
10      344     104     1       1       77.9401754    -121.4937279  0.000   0.312   33.728  0.566   3      0.200   0.200   345     105     77.9415247    -121.4831867  -1274800.0000000  -306200.0000000  -1274600.0000000  -306400.0000000  
